,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 65,1,1269,1.269,0.4069999999999999,1
12,s2,S 65,1,3307,3.307,0.1419999999999999,1
17,s2,S 65,1,4122,4.122,0.11800000000000033,0
27,s2,S 65,1,6162,6.162,0.06799999999999962,1
32,s2,S 65,1,6982,6.982,0.05400000000000027,1
39,s2,S 65,1,8205,8.205,0.022999999999999687,1
56,s2,S 65,1,11874,11.874,0.34500000000000064,1
61,s2,S 65,1,12693,12.693,0.3309999999999995,1
70,s2,S 65,1,14322,14.322,0.2889999999999997,1
79,s2,S 65,1,15958,15.958,0.24900000000000055,1
102,s2,S 65,1,20443,20.443,0.14000000000000057,1
107,s2,S 65,1,21260,21.26,0.11700000000000088,1
114,s2,S 65,1,22484,22.484,0.09000000000000341,1
121,s2,S 65,1,23707,23.707,0.05700000000000216,1
126,s2,S 65,1,24522,24.522,0.0379999999999967,1
139,s2,S 65,1,27381,27.381,0.3880000000000017,1
148,s2,S 65,1,29010,29.01,0.3470000000000013,1
153,s2,S 65,1,29826,29.826,0.27800000000000225,1
160,s2,S 65,1,31051,31.051,0.29399999999999693,1
175,s2,S 65,1,33908,33.908,0.2289999999999992,1
182,s2,S 65,1,35129,35.129,0.19299999999999784,1
199,s2,S 65,1,38396,38.396,0.11699999999999733,1
206,s2,S 65,1,39620,39.62,0.08500000000000085,1
219,s2,S 65,1,42068,42.068,0.028999999999996362,1
229,s2,S 65,1,44106,44.106,0.3930000000000007,1
234,s2,S 65,1,44923,44.923,0.3719999999999999,1
239,s2,S 65,1,45740,45.74,0.3410000000000011,1
244,s2,S 65,1,46552,46.552,0.3290000000000006,1
257,s2,S 65,1,49001,49.001,0.2740000000000009,1
264,s2,S 65,1,50225,50.225,0.240000000000002,1
285,s2,S 65,1,54305,54.305,0.14399999999999835,1
296,s2,S 65,1,56347,56.347,0.09300000000000352,1
