,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s1,S  9,9,3498,3.498,0.8300000000000001,1
12,s1,S  9,9,6848,6.848,0.4820000000000002,1
19,s1,S  9,9,9352,9.352,0.5400000000000009,1
24,s1,S  9,9,11027,11.027,0.5809999999999995,1
31,s1,S  9,9,13531,13.531,0.6400000000000006,1
36,s1,S  9,9,15209,15.209,0.690999999999999,1
62,s1,S  9,9,25235,25.235,0.10200000000000031,1
83,s1,S  9,9,33594,33.594,0.30100000000000193,1
96,s1,S  9,9,38608,38.608,0.42799999999999727,1
105,s1,S  9,9,41952,41.952,0.5,1
114,s1,S  9,9,45300,45.3,0.5899999999999963,1
121,s1,S  9,9,47808,47.808,0.6510000000000034,1
138,s1,S  9,9,54499,54.499,0.8079999999999998,1
144,s1,S  9,9,56169,56.169,0.030999999999998806,1
151,s1,S  9,9,58672,58.672,0.08299999999999841,1
174,s1,S  9,9,67873,67.873,0.3149999999999977,0
179,s1,S  9,9,70382,70.382,0.3790000000000049,1
186,s1,S  9,9,72889,72.889,0.43200000000000216,1
201,s1,S  9,9,78738,78.738,0.5669999999999931,1
212,s1,S  9,9,82924,82.924,0.679000000000002,1
217,s1,S  9,9,84596,84.596,0.7169999999999987,1
222,s1,S  9,9,86261,86.261,0.7489999999999952,1
227,s1,S  9,9,87939,87.939,0.7999999999999972,1
241,s1,S  9,9,93783,93.783,0.10999999999999943,1
254,s1,S  9,9,98805,98.805,0.23500000000001364,1
259,s1,S  9,9,100478,100.478,0.2749999999999915,1
266,s1,S  9,9,102984,102.984,0.33499999999999375,1
291,s1,S  9,9,113018,113.018,0.5829999999999984,1
296,s1,S  9,9,114692,114.692,0.6269999999999953,1
