,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 67,3,4819,4.819,0.4139999999999997,0
16,s2,S 67,3,8890,8.89,0.3070000000000004,0
49,s2,S 67,3,19499,19.499,0.04499999999999815,0
86,s2,S 67,3,33372,33.372,0.5480000000000018,0
95,s2,S 67,3,36638,36.638,0.47099999999999653,0
145,s2,S 67,3,54587,54.587,0.02200000000000557,0
192,s2,S 67,3,71725,71.725,0.4439999999999884,0
200,s2,S 67,3,74989,74.989,0.3689999999999998,0
230,s2,S 67,3,85595,85.595,0.09799999999999898,0
238,s2,S 67,3,88859,88.859,0.024999999999991473,0
261,s2,S 67,3,97015,97.015,0.6530000000000058,0
293,s2,S 67,3,108446,108.446,0.38299999999999557,0
315,s2,S 67,3,116601,116.601,0.17300000000000182,0
321,s2,S 67,3,119051,119.051,0.11400000000000432,0
