,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s2,S 65,1,4748,4.748,0.3929999999999998,0
11,s2,S 65,1,6377,6.377,0.35299999999999976,0
32,s2,S 65,1,13721,13.721,0.16900000000000048,0
36,s2,S 65,1,15352,15.352,0.13000000000000078,0
48,s2,S 65,1,20250,20.25,0.015999999999998238,0
58,s2,S 65,1,24330,24.33,0.7449999999999974,0
62,s2,S 65,1,25966,25.966,0.708000000000002,0
77,s2,S 65,1,31674,31.674,0.5649999999999977,0
88,s2,S 65,1,35757,35.757,0.4690000000000012,0
99,s2,S 65,1,39833,39.833,0.36999999999999744,0
112,s2,S 65,1,44726,44.726,0.2430000000000021,0
118,s2,S 65,1,47172,47.172,0.1869999999999976,0
129,s2,S 65,1,51257,51.257,0.0899999999999963,0
191,s2,S 65,1,73285,73.285,0.3849999999999909,0
235,s2,S 65,1,89608,89.608,0.8190000000000026,0
248,s2,S 65,1,94500,94.5,0.7000000000000028,0
265,s2,S 65,1,101033,101.033,0.5390000000000015,0
304,s2,S 65,1,114897,114.897,0.1950000000000074,0
