,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  5,5,3136,3.136,0.839,1
10,s1,S  5,5,6475,6.475,0.4630000000000001,1
15,s1,S  5,5,8156,8.156,0.5100000000000007,1
20,s1,S  5,5,9822,9.822,0.5379999999999985,1
25,s1,S  5,5,11491,11.491,0.5779999999999994,1
34,s1,S  5,5,14842,14.842,0.6690000000000005,1
54,s1,S  5,5,22360,22.36,0.028999999999999915,1
61,s1,S  5,5,24875,24.875,0.09299999999999997,1
66,s1,S  5,5,26540,26.54,0.12199999999999989,1
73,s1,S  5,5,29053,29.053,0.18599999999999994,1
82,s1,S  5,5,32391,32.391,0.26599999999999824,1
91,s1,S  5,5,35741,35.741,0.34899999999999665,1
104,s1,S  5,5,40754,40.754,0.4690000000000012,1
111,s1,S  5,5,43259,43.259,0.5219999999999985,1
118,s1,S  5,5,45766,45.766,0.588000000000001,1
135,s1,S  5,5,52456,52.456,0.7450000000000045,1
145,s1,S  5,5,55803,55.803,0.018000000000000682,1
154,s1,S  5,5,59143,59.143,0.09100000000000108,1
161,s1,S  5,5,61654,61.654,0.15000000000000568,1
170,s1,S  5,5,65003,65.003,0.2360000000000042,1
177,s1,S  5,5,67507,67.507,0.29700000000001125,1
184,s1,S  5,5,70010,70.01,0.34600000000000364,1
195,s1,S  5,5,74191,74.191,0.45400000000000773,1
200,s1,S  5,5,75865,75.865,0.48699999999999477,1
209,s1,S  5,5,79207,79.207,0.5669999999999931,1
220,s1,S  5,5,83385,83.385,0.6670000000000016,1
235,s1,S  5,5,89239,89.239,0.8080000000000069,1
244,s1,S  5,5,91745,91.745,0.058000000000006935,1
249,s1,S  5,5,93422,93.422,0.10099999999999909,1
254,s1,S  5,5,95090,95.09,0.13700000000000045,1
259,s1,S  5,5,96770,96.77,0.18200000000000216,1
266,s1,S  5,5,99269,99.269,0.23199999999999932,1
281,s1,S  5,5,105130,105.13,0.3789999999999907,1
286,s1,S  5,5,106796,106.796,0.41500000000000625,1
291,s1,S  5,5,108472,108.472,0.45599999999998886,1
302,s1,S  5,5,112646,112.646,0.5570000000000022,1
307,s1,S  5,5,114320,114.32,0.5929999999999893,1
316,s1,S  5,5,117663,117.663,0.6799999999999926,1
323,s1,S  5,5,120176,120.176,0.7439999999999998,1
