,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 67,3,2620,2.62,0.8190000000000002,1
6,s2,S 67,3,4256,4.256,0.3450000000000002,1
34,s2,S 67,3,14860,14.86,0.08699999999999974,0
50,s2,S 67,3,21388,21.388,0.7540000000000013,1
57,s2,S 67,3,23840,23.84,0.6980000000000004,1
62,s2,S 67,3,25465,25.465,0.6499999999999986,1
69,s2,S 67,3,27914,27.914,0.5940000000000012,1
82,s2,S 67,3,32816,32.816,0.48100000000000165,1
89,s2,S 67,3,35261,35.261,0.41500000000000625,1
96,s2,S 67,3,37710,37.71,0.3610000000000042,1
105,s2,S 67,3,40968,40.968,0.277000000000001,1
119,s2,S 67,3,45870,45.87,0.1559999999999988,1
132,s2,S 67,3,50767,50.767,0.045000000000001705,0
141,s2,S 67,3,54844,54.844,0.7730000000000032,0
147,s2,S 67,3,57292,57.292,0.7180000000000035,1
152,s2,S 67,3,58921,58.921,0.6679999999999993,0
156,s2,S 67,3,60555,60.555,0.6300000000000026,1
161,s2,S 67,3,62182,62.182,0.5860000000000056,1
168,s2,S 67,3,64630,64.63,0.5240000000000009,1
175,s2,S 67,3,67082,67.082,0.4689999999999941,1
192,s2,S 67,3,73605,73.605,0.3050000000000068,1
205,s2,S 67,3,78506,78.506,0.19599999999999795,1
214,s2,S 67,3,81770,81.77,0.11699999999999022,1
219,s2,S 67,3,83402,83.402,0.07600000000000762,1
224,s2,S 67,3,85029,85.029,0.028999999999996362,1
230,s2,S 67,3,87484,87.484,0.8129999999999882,1
235,s2,S 67,3,89111,89.111,0.7610000000000099,0
243,s2,S 67,3,92381,92.381,0.6940000000000026,1
262,s2,S 67,3,99723,99.723,0.5150000000000006,1
289,s2,S 67,3,110326,110.326,0.242999999999995,1
296,s2,S 67,3,112780,112.78,0.18999999999999773,1
