,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
14,s1,S  5,5,7264,7.264,0.5540000000000003,0
26,s1,S  5,5,11445,11.445,0.652000000000001,0
45,s1,S  5,5,18136,18.136,0.0030000000000001137,0
51,s1,S  5,5,20647,20.647,0.05799999999999983,0
73,s1,S  5,5,29001,29.001,0.25700000000000145,0
139,s1,S  5,5,52415,52.415,0.01099999999999568,0
179,s1,S  5,5,67459,67.459,0.362000000000009,0
195,s1,S  5,5,73310,73.31,0.5030000000000001,0
205,s1,S  5,5,77494,77.494,0.6080000000000041,0
214,s1,S  5,5,80833,80.833,0.6869999999999976,0
259,s1,S  5,5,96716,96.716,0.24399999999999977,0
273,s1,S  5,5,101734,101.734,0.367999999999995,0
318,s1,S  5,5,118459,118.459,0.7759999999999962,0
