,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s1,S  6,6,1741,1.741,0.8370000000000001,1
4,s1,S  6,6,3416,3.416,0.8380000000000001,1
15,s1,S  6,6,7594,7.594,0.5060000000000002,1
22,s1,S  6,6,10103,10.103,0.5619999999999994,1
27,s1,S  6,6,11775,11.775,0.6059999999999999,1
32,s1,S  6,6,13447,13.447,0.6439999999999984,1
37,s1,S  6,6,15115,15.115,0.684000000000001,1
53,s1,S  6,6,20970,20.97,0.006000000000000227,1
58,s1,S  6,6,22643,22.643,0.04899999999999949,1
63,s1,S  6,6,24312,24.312,0.08999999999999986,1
73,s1,S  6,6,27657,27.657,0.16900000000000048,1
82,s1,S  6,6,31004,31.004,0.24900000000000233,1
89,s1,S  6,6,33508,33.508,0.3049999999999997,1
100,s1,S  6,6,37692,37.692,0.4159999999999968,1
113,s1,S  6,6,42705,42.705,0.5309999999999988,1
118,s1,S  6,6,44378,44.378,0.5730000000000004,1
123,s1,S  6,6,46043,46.043,0.6009999999999991,1
134,s1,S  6,6,50224,50.224,0.7039999999999935,1
154,s1,S  6,6,57752,57.752,0.06900000000000261,1
159,s1,S  6,6,59425,59.425,0.1109999999999971,1
164,s1,S  6,6,61096,61.096,0.15199999999999392,1
173,s1,S  6,6,64441,64.441,0.23700000000000898,1
182,s1,S  6,6,67782,67.782,0.3130000000000024,1
187,s1,S  6,6,69452,69.452,0.3509999999999991,1
198,s1,S  6,6,73636,73.636,0.4549999999999983,1
203,s1,S  6,6,75312,75.312,0.49200000000000443,1
208,s1,S  6,6,76976,76.976,0.5310000000000059,1
219,s1,S  6,6,81163,81.163,0.6340000000000003,1
245,s1,S  6,6,91192,91.192,0.05999999999998806,1
256,s1,S  6,6,95370,95.37,0.1570000000000107,1
265,s1,S  6,6,98717,98.717,0.23799999999999955,1
270,s1,S  6,6,100389,100.389,0.2749999999999915,1
285,s1,S  6,6,106242,106.242,0.41800000000000637,1
290,s1,S  6,6,107914,107.914,0.4609999999999985,1
295,s1,S  6,6,109584,109.584,0.4969999999999999,1
302,s1,S  6,6,112086,112.086,0.5499999999999972,1
311,s1,S  6,6,115437,115.437,0.6419999999999959,1
