,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,s2,S 65,1,8047,8.047,0.3200000000000003,0
20,s2,S 65,1,9676,9.676,0.27500000000000036,0
56,s2,S 65,1,22735,22.735,0.786999999999999,0
65,s2,S 65,1,25993,25.993,0.7069999999999972,0
114,s2,S 65,1,43950,43.95,0.26600000000000534,0
128,s2,S 65,1,48839,48.839,0.14099999999999824,0
149,s2,S 65,1,57003,57.003,0.7830000000000013,0
158,s2,S 65,1,60266,60.266,0.6999999999999957,0
179,s2,S 65,1,67609,67.609,0.5259999999999962,0
188,s2,S 65,1,70871,70.871,0.43599999999999284,0
194,s2,S 65,1,73320,73.32,0.3849999999999909,0
220,s2,S 65,1,82300,82.3,0.1599999999999966,0
236,s2,S 65,1,88014,88.014,0.022999999999996135,0
248,s2,S 65,1,92902,92.902,0.7309999999999945,0
266,s2,S 65,1,99437,99.437,0.5840000000000032,0
312,s2,S 65,1,116564,116.564,0.1519999999999868,0
321,s2,S 65,1,119831,119.831,0.07699999999999818,0
