,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
17,s2,S 72,8,10878,10.878,0.31400000000000006,0
58,s2,S 72,8,26379,26.379,0.7640000000000029,0
92,s2,S 72,8,38620,38.62,0.46399999999999864,0
102,s2,S 72,8,42699,42.699,0.3719999999999999,0
130,s2,S 72,8,52493,52.493,0.12700000000000244,0
164,s2,S 72,8,65547,65.547,0.6409999999999911,0
175,s2,S 72,8,69629,69.629,0.5500000000000114,0
184,s2,S 72,8,72891,72.891,0.46399999999999864,0
207,s2,S 72,8,81049,81.049,0.25900000000000034,0
222,s2,S 72,8,86756,86.756,0.12099999999999511,0
253,s2,S 72,8,98181,98.181,0.6799999999999926,0
271,s2,S 72,8,104709,104.709,0.5120000000000005,0
283,s2,S 72,8,109608,109.608,0.402000000000001,0
289,s2,S 72,8,112061,112.061,0.3400000000000034,0
299,s2,S 72,8,116138,116.138,0.23900000000000432,0
310,s2,S 72,8,120215,120.215,0.14000000000000057,0
