,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
14,s1,S  5,5,7400,7.4,0.5609999999999999,0
26,s1,S  5,5,11577,11.577,0.6519999999999992,0
42,s1,S  5,5,17433,17.433,0.7270000000000003,0
64,s1,S  5,5,24951,24.951,0.16100000000000136,0
84,s1,S  5,5,32474,32.474,0.3339999999999961,0
101,s1,S  5,5,39163,39.163,0.5,0
128,s1,S  5,5,49198,49.198,0.7379999999999995,0
155,s1,S  5,5,59229,59.229,0.16400000000000148,0
169,s1,S  5,5,64239,64.239,0.28300000000000125,0
180,s1,S  5,5,68421,68.421,0.38400000000000034,0
205,s1,S  5,5,77621,77.621,0.6039999999999992,0
211,s1,S  5,5,80129,80.129,0.6670000000000016,0
221,s1,S  5,5,84309,84.309,0.7669999999999959,0
264,s1,S  5,5,99359,99.359,0.3159999999999883,0
270,s1,S  5,5,101865,101.865,0.37599999999999056,0
280,s1,S  5,5,106040,106.04,0.4690000000000083,0
296,s1,S  5,5,111893,111.893,0.6059999999999945,0
309,s1,S  5,5,116914,116.914,0.7279999999999944,2
