,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 72,8,2791,2.791,0.8179999999999998,1
12,s2,S 72,8,6875,6.875,0.2859999999999996,1
19,s2,S 72,8,9321,9.321,0.2240000000000002,1
30,s2,S 72,8,13398,13.398,0.11800000000000033,1
39,s2,S 72,8,16663,16.663,0.038000000000000256,1
47,s2,S 72,8,19930,19.93,0.8009999999999984,1
54,s2,S 72,8,22376,22.376,0.7390000000000008,1
79,s2,S 72,8,32171,32.171,0.5060000000000002,1
88,s2,S 72,8,35433,35.433,0.41899999999999693,1
93,s2,S 72,8,37067,37.067,0.38400000000000034,1
98,s2,S 72,8,38691,38.691,0.3340000000000032,1
105,s2,S 72,8,41140,41.14,0.2700000000000031,1
114,s2,S 72,8,44405,44.405,0.19599999999999795,1
126,s2,S 72,8,48483,48.483,0.09799999999999898,1
131,s2,S 72,8,50121,50.121,0.054999999999999716,1
136,s2,S 72,8,51753,51.753,0.021000000000000796,1
148,s2,S 72,8,56647,56.647,0.7359999999999971,1
153,s2,S 72,8,58280,58.28,0.6940000000000026,1
164,s2,S 72,8,62361,62.361,0.5989999999999966,1
173,s2,S 72,8,65616,65.616,0.5120000000000005,1
188,s2,S 72,8,71334,71.334,0.37300000000000466,1
195,s2,S 72,8,73785,73.785,0.31699999999999307,0
207,s2,S 72,8,78675,78.675,0.18899999999999295,1
222,s2,S 72,8,84385,84.385,0.04400000000001114,1
238,s2,S 72,8,90917,90.917,0.7330000000000041,1
249,s2,S 72,8,94999,94.999,0.6340000000000003,1
254,s2,S 72,8,96623,96.623,0.5790000000000077,1
277,s2,S 72,8,105602,105.602,0.3610000000000042,1
282,s2,S 72,8,107235,107.235,0.3259999999999934,0
286,s2,S 72,8,108865,108.865,0.28000000000000114,1
293,s2,S 72,8,111311,111.311,0.21800000000000352,1
302,s2,S 72,8,114580,114.58,0.14300000000000068,1
307,s2,S 72,8,116210,116.21,0.1039999999999992,1
312,s2,S 72,8,117844,117.844,0.07199999999998852,1
