,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 66,2,2943,2.943,0.81,1
6,s2,S 66,2,4584,4.584,0.34999999999999964,1
15,s2,S 66,2,7843,7.843,0.25900000000000034,1
20,s2,S 66,2,9474,9.474,0.21799999999999997,1
33,s2,S 66,2,14375,14.375,0.1039999999999992,1
38,s2,S 66,2,16006,16.006,0.06400000000000006,1
50,s2,S 66,2,20895,20.895,0.7710000000000008,1
63,s2,S 66,2,25797,25.797,0.6640000000000015,1
68,s2,S 66,2,27428,27.428,0.620000000000001,1
75,s2,S 66,2,29878,29.878,0.5599999999999987,1
84,s2,S 66,2,33138,33.138,0.472999999999999,1
89,s2,S 66,2,34766,34.766,0.4299999999999997,1
98,s2,S 66,2,38032,38.032,0.35199999999999676,1
109,s2,S 66,2,42117,42.117,0.2569999999999979,1
116,s2,S 66,2,44567,44.567,0.19899999999999807,1
136,s2,S 66,2,52724,52.724,0.8229999999999933,1
149,s2,S 66,2,57614,57.614,0.7099999999999937,1
158,s2,S 66,2,60882,60.882,0.6319999999999979,1
171,s2,S 66,2,65773,65.773,0.5069999999999908,1
190,s2,S 66,2,73116,73.116,0.3269999999999982,1
195,s2,S 66,2,74754,74.754,0.29700000000001125,1
200,s2,S 66,2,76388,76.388,0.257000000000005,1
209,s2,S 66,2,79650,79.65,0.17500000000001137,1
226,s2,S 66,2,86181,86.181,0.015999999999991132,1
246,s2,S 66,2,94333,94.333,0.6400000000000006,1
261,s2,S 66,2,100048,100.048,0.507000000000005,1
278,s2,S 66,2,106577,106.577,0.34900000000000375,1
287,s2,S 66,2,109842,109.842,0.2680000000000007,1
294,s2,S 66,2,112291,112.291,0.21099999999999852,0
298,s2,S 66,2,113919,113.919,0.1629999999999967,1
305,s2,S 66,2,116364,116.364,0.10900000000000887,1
312,s2,S 66,2,118811,118.811,0.047000000000011255,1
