,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
33,s1,S  5,5,8243,8.243,0.030000000000001137,0
68,s1,S  5,5,15757,15.757,0.09399999999999942,0
74,s1,S  5,5,17285,17.285,0.2940000000000005,0
86,s1,S  5,5,19878,19.878,0.16100000000000136,0
116,s1,S  5,5,26433,26.433,0.1750000000000007,0
164,s1,S  5,5,36709,36.709,0.20600000000000307,0
173,s1,S  5,5,38776,38.776,0.11900000000000688,0
221,s1,S  5,5,49514,49.514,0.17600000000000193,0
227,s1,S  5,5,50932,50.932,0.11599999999999966,0
252,s1,S  5,5,56059,56.059,0.33099999999999596,0
267,s1,S  5,5,59674,59.674,0.01999999999999602,0
