,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
21,s1,S  4,4,5118,5.118,0.3080000000000007,0
39,s1,S  4,4,8462,8.462,0.38899999999999935,0
54,s1,S  4,4,11388,11.388,0.04899999999999949,0
79,s1,S  4,4,15987,15.987,0.1590000000000007,0
122,s1,S  4,4,23926,23.926,0.34699999999999775,0
167,s1,S  4,4,31866,31.866,0.1319999999999979,0
193,s1,S  4,4,36467,36.467,0.24499999999999744,0
220,s1,S  4,4,41481,41.481,0.35900000000000176,0
250,s1,S  4,4,46496,46.496,0.07100000000000506,0
294,s1,S  4,4,54438,54.438,0.2610000000000028,0
308,s1,S  4,4,56950,56.95,0.3270000000000053,0
317,s1,S  4,4,58622,58.622,0.36699999999999733,0
