,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
14,s2,S 65,1,3608,3.608,0.16599999999999993,0
18,s2,S 65,1,4426,4.426,0.14800000000000058,0
40,s2,S 65,1,8504,8.504,0.04499999999999993,0
69,s2,S 65,1,13807,13.807,0.33200000000000074,0
75,s2,S 65,1,15033,15.033,0.30299999999999905,0
103,s2,S 65,1,20336,20.336,0.17099999999999937,0
139,s2,S 65,1,26862,26.862,0.00999999999999801,0
149,s2,S 65,1,28903,28.903,0.3810000000000002,0
167,s2,S 65,1,32168,32.168,0.3030000000000008,0
171,s2,S 65,1,32986,32.986,0.28599999999999426,0
184,s2,S 65,1,35434,35.434,0.22399999999999665,0
195,s2,S 65,1,37470,37.47,0.1670000000000016,0
203,s2,S 65,1,39102,39.102,0.12999999999999545,0
217,s2,S 65,1,41554,41.554,0.07400000000000517,0
238,s2,S 65,1,45633,45.633,0.3719999999999999,0
244,s2,S 65,1,46858,46.858,0.36299999999999955,0
273,s2,S 65,1,52157,52.157,0.2289999999999992,0
306,s2,S 65,1,57873,57.873,0.03899999999999437,0
