,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
4,response,S129,1,1664,3.328,0.3939999999999997,1
13,response,S129,1,3300,6.6,0.4039999999999999,1
20,response,S129,1,4565,9.13,0.48600000000000065,1
25,response,S129,1,5381,10.762,0.4800000000000004,1
34,response,S129,1,6993,13.986,0.4400000000000013,1
47,response,S129,1,9359,18.718,0.26200000000000045,1
58,response,S129,1,11403,22.806,0.16600000000000037,1
65,response,S129,1,12672,25.344,0.20400000000000063,1
70,response,S129,1,13611,27.222,0.41000000000000014,1
79,response,S129,1,15123,30.246,0.08999999999999986,1
86,response,S129,1,16393,32.786,0.11400000000000432,1
95,response,S129,1,18109,36.218,0.21000000000000085,1
109,response,S129,1,20922,41.844,0.5600000000000023,1
116,response,S129,1,22060,44.12,0.38400000000000034,1
129,response,S129,1,24662,49.324,0.6899999999999977,1
134,response,S129,1,25313,50.626,0.36599999999999966,1
143,response,S129,1,27386,54.772,0.3719999999999999,1
168,response,S129,1,32277,64.554,0.12199999999999989,1
178,response,S129,1,34265,68.53,0.3160000000000025,1
192,response,S129,1,36843,73.686,0.058000000000006935,1
200,response,S129,1,38390,76.78,0.4060000000000059,1
213,response,S129,1,40866,81.732,0.46999999999999886,1
220,response,S129,1,42185,84.37,0.6500000000000057,1
231,response,S129,1,44090,88.18,0.3400000000000034,1
236,response,S129,1,44971,89.942,0.4299999999999926,1
241,response,S129,1,45759,91.518,0.3340000000000032,1
248,response,S129,1,46953,93.906,0.21400000000001285,1
265,response,S129,1,50248,100.496,0.10999999999999943,1
281,response,S129,1,53529,107.058,0.4960000000000093,1
289,response,S129,1,54803,109.606,0.030000000000001137,1
295,response,S129,1,56007,112.014,0.5600000000000023,1
304,response,S129,1,57650,115.3,0.5739999999999981,1
309,response,S129,1,58547,117.094,0.7399999999999949,1
