,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s2,S 73,9,3201,6.402,0.35000000000000053,0
23,s2,S 73,9,5239,10.478,0.25,0
47,s2,S 73,9,9730,19.46,0.03999999999999915,0
54,s2,S 73,9,11358,22.716,0.7840000000000025,0
87,s2,S 73,9,17482,34.964,0.490000000000002,0
95,s2,S 73,9,19115,38.23,0.4159999999999968,0
130,s2,S 73,9,25232,50.464,0.10600000000000165,0
150,s2,S 73,9,29311,58.622,0.740000000000002,0
158,s2,S 73,9,30945,61.89,0.6660000000000039,0
171,s2,S 73,9,33393,66.786,0.5460000000000065,0
187,s2,S 73,9,36245,72.49,0.3999999999999915,0
195,s2,S 73,9,37878,75.756,0.3199999999999932,0
209,s2,S 73,9,40734,81.468,0.17600000000000193,0
235,s2,S 73,9,45631,91.262,0.7819999999999965,0
251,s2,S 73,9,48485,96.97,0.632000000000005,0
259,s2,S 73,9,50119,100.238,0.5619999999999976,0
268,s2,S 73,9,51751,103.502,0.47399999999998954,0
278,s2,S 73,9,53791,107.582,0.3780000000000001,0
289,s2,S 73,9,55830,111.66,0.27599999999999625,0
309,s2,S 73,9,59502,119.004,0.10200000000000387,0
