,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
24,s1,S  6,6,5260,10.52,0.6340000000000003,0
35,s1,S  6,6,7349,14.698,0.7279999999999998,0
43,s1,S  6,6,9023,18.046,0.8099999999999987,0
81,s1,S  6,6,15710,31.42,0.3160000000000025,0
96,s1,S  6,6,18635,37.27,0.4580000000000055,0
111,s1,S  6,6,21562,43.124,0.6020000000000039,0
120,s1,S  6,6,23235,46.47,0.5420000000000016,0
137,s1,S  6,6,26162,52.324,0.001999999999995339,0
143,s1,S  6,6,27414,54.828,0.05799999999999983,0
173,s1,S  6,6,32849,65.698,0.32399999999999807,0
183,s1,S  6,6,34938,69.876,0.42200000000001125,0
245,s1,S  6,6,46224,92.448,0.14599999999998658,0
255,s1,S  6,6,48314,96.628,0.24800000000000466,0
284,s1,S  6,6,53750,107.5,0.5079999999999956,0
288,s1,S  6,6,54585,109.17,0.5480000000000018,0
298,s1,S  6,6,56674,113.348,0.6460000000000008,0
302,s1,S  6,6,57509,115.018,0.6839999999999975,0
