,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 72,8,1564,3.128,0.8120000000000003,0
3,s2,S 72,8,2381,4.762,0.8159999999999994,1
16,s2,S 72,8,4831,9.662,0.24200000000000088,1
27,s2,S 72,8,6868,13.736,0.14000000000000057,1
46,s2,S 72,8,10947,21.894,0.7739999999999974,0
55,s2,S 72,8,12578,25.156,0.6899999999999977,1
74,s2,S 72,8,16250,32.5,0.5159999999999982,1
91,s2,S 72,8,19514,39.028,0.3500000000000014,1
100,s2,S 72,8,21147,42.294,0.2779999999999987,1
109,s2,S 72,8,22781,45.562,0.1980000000000004,1
116,s2,S 72,8,24004,48.008,0.14000000000000057,1
121,s2,S 72,8,24821,49.642,0.09600000000000364,1
126,s2,S 72,8,25638,51.276,0.05600000000000449,1
131,s2,S 72,8,26453,52.906,0.02400000000000091,1
143,s2,S 72,8,28898,57.796,0.7299999999999969,1
148,s2,S 72,8,29713,59.426,0.6900000000000048,1
155,s2,S 72,8,30940,61.88,0.6340000000000003,1
166,s2,S 72,8,32980,65.96,0.5299999999999869,1
186,s2,S 72,8,36650,73.3,0.347999999999999,1
215,s2,S 72,8,42362,84.724,0.07000000000000739,1
222,s2,S 72,8,43587,87.174,0.010000000000005116,1
226,s2,S 72,8,44405,88.81,0.8160000000000025,1
233,s2,S 72,8,45627,91.254,0.75,1
242,s2,S 72,8,47261,94.522,0.6680000000000064,1
247,s2,S 72,8,48074,96.148,0.6239999999999952,1
252,s2,S 72,8,48890,97.78,0.5880000000000081,1
269,s2,S 72,8,52153,104.306,0.4200000000000017,1
286,s2,S 72,8,55416,110.832,0.25799999999999557,1
293,s2,S 72,8,56640,113.28,0.1980000000000075,1
298,s2,S 72,8,57456,114.912,0.15800000000000125,1
307,s2,S 72,8,59092,118.184,0.08599999999999852,1
