,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  5,5,1776,3.552,0.8399999999999999,1
6,s1,S  5,5,2609,5.218,0.41999999999999993,1
13,s1,S  5,5,3866,7.732,0.48599999999999977,1
20,s1,S  5,5,5122,10.244,0.5499999999999989,1
27,s1,S  5,5,6373,12.746,0.6020000000000003,1
34,s1,S  5,5,7629,15.258,0.661999999999999,1
41,s1,S  5,5,8883,17.766,0.7299999999999969,0
46,s1,S  5,5,9720,19.44,0.7220000000000013,1
54,s1,S  5,5,10972,21.944,0.007999999999999119,1
66,s1,S  5,5,13063,26.126,0.11400000000000077,1
73,s1,S  5,5,14315,28.63,0.16799999999999926,0
82,s1,S  5,5,15987,31.974,0.25,1
97,s1,S  5,5,18915,37.83,0.3960000000000008,1
102,s1,S  5,5,19748,39.496,0.4280000000000044,1
115,s1,S  5,5,22256,44.512,0.5439999999999969,1
120,s1,S  5,5,23095,46.19,0.5919999999999987,1
127,s1,S  5,5,24345,48.69,0.6439999999999984,1
136,s1,S  5,5,26021,52.042,0.730000000000004,1
143,s1,S  5,5,27274,54.548,0.794000000000004,1
155,s1,S  5,5,29361,58.722,0.06400000000000006,1
168,s1,S  5,5,31870,63.74,0.19400000000000261,1
173,s1,S  5,5,32706,65.412,0.22800000000000864,1
178,s1,S  5,5,33545,67.09,0.2819999999999965,1
191,s1,S  5,5,36049,72.098,0.3919999999999959,1
210,s1,S  5,5,39813,79.626,0.5700000000000074,1
217,s1,S  5,5,41067,82.134,0.632000000000005,1
249,s1,S  5,5,47338,94.676,0.11599999999999966,1
256,s1,S  5,5,48592,97.184,0.17799999999999727,1
261,s1,S  5,5,49426,98.852,0.21999999999999886,1
266,s1,S  5,5,50264,100.528,0.26200000000000045,1
273,s1,S  5,5,51519,103.038,0.3199999999999932,1
282,s1,S  5,5,53189,106.378,0.3960000000000008,1
287,s1,S  5,5,54026,108.052,0.4420000000000073,1
294,s1,S  5,5,55277,110.554,0.49200000000000443,1
301,s1,S  5,5,56534,113.068,0.5600000000000023,1
306,s1,S  5,5,57367,114.734,0.5919999999999987,1
321,s1,S  5,5,60294,120.588,0.7339999999999947,1
