,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S133,5,7590,15.18,0.6419999999999995,1
14,response,S133,5,9696,19.392,0.21399999999999864,1
21,response,S133,5,10922,21.844,0.1620000000000026,1
26,response,S133,5,11729,23.458,0.10199999999999676,1
31,response,S133,5,12550,25.1,0.07000000000000028,1
37,response,S133,5,13412,26.824,0.04800000000000182,1
42,response,S133,5,14483,28.966,0.554000000000002,1
47,response,S133,5,15259,30.518,0.4720000000000013,1
58,response,S133,5,17343,34.686,0.4620000000000033,1
65,response,S133,5,18551,37.102,0.36999999999999744,1
70,response,S133,5,19354,38.708,0.3059999999999974,1
112,response,S133,5,27938,55.876,0.5379999999999967,1
125,response,S133,5,30428,60.856,0.6219999999999999,1
134,response,S133,5,32049,64.098,0.5959999999999965,1
142,response,S133,5,33279,66.558,0.5660000000000025,1
151,response,S133,5,34883,69.766,0.43600000000000705,1
160,response,S133,5,36536,73.072,0.3960000000000008,1
169,response,S133,5,38169,76.338,0.3119999999999976,1
180,response,S133,5,40208,80.416,0.21399999999999864,1
193,response,S133,5,42706,85.412,0.19600000000001216,1
199,response,S133,5,43613,87.226,0.06199999999999761,1
203,response,S133,5,44346,88.692,0.12999999999999545,1
220,response,S133,5,47589,95.178,0.6779999999999973,1
225,response,S133,5,48451,96.902,0.7620000000000005,1
232,response,S133,5,49566,99.132,0.5400000000000063,1
239,response,S133,5,50772,101.544,0.44599999999999795,1
246,response,S133,5,52053,104.106,0.4959999999999951,1
255,response,S133,5,53669,107.338,0.38400000000000034,1
260,response,S133,5,54469,108.938,0.30800000000000693,1
277,response,S133,5,57816,115.632,0.32200000000000273,1
284,response,S133,5,59027,118.054,0.23000000000000398,1
291,response,S133,5,60211,120.422,0.08799999999999386,1
