,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
9,s2,S 73,9,2663,5.326,0.3799999999999999,0
18,s2,S 73,9,4295,8.59,0.3019999999999996,0
43,s2,S 73,9,8781,17.562,0.0779999999999994,0
63,s2,S 73,9,12452,24.904,0.7259999999999991,0
76,s2,S 73,9,14902,29.804,0.6099999999999994,0
92,s2,S 73,9,17758,35.516,0.4720000000000013,0
102,s2,S 73,9,19795,39.59,0.36600000000000676,0
141,s2,S 73,9,26731,53.462,0.030000000000001137,0
193,s2,S 73,9,36523,73.046,0.38400000000000034,0
232,s2,S 73,9,43457,86.914,0.04200000000000159,0
252,s2,S 73,9,47133,94.266,0.7040000000000077,0
285,s2,S 73,9,53252,106.504,0.4040000000000106,0
291,s2,S 73,9,54476,108.952,0.3359999999999985,0
300,s2,S 73,9,56104,112.208,0.25,0
