,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
13,s1,S  8,8,4290,8.58,0.5579999999999998,0
22,s1,S  8,8,5960,11.92,0.6280000000000001,0
35,s1,S  8,8,8470,16.94,0.7560000000000002,0
63,s1,S  8,8,13903,27.806,0.1960000000000015,0
69,s1,S  8,8,15156,30.312,0.25400000000000134,0
78,s1,S  8,8,16832,33.664,0.34199999999999875,0
95,s1,S  8,8,20172,40.344,0.49200000000000443,0
170,s1,S  8,8,33549,67.098,0.32800000000000296,0
181,s1,S  8,8,35638,71.276,0.42600000000000193,0
194,s1,S  8,8,38149,76.298,0.5460000000000065,0
202,s1,S  8,8,39820,79.64,0.6260000000000048,0
230,s1,S  8,8,44837,89.674,0.05200000000000671,0
239,s1,S  8,8,46509,93.018,0.13400000000000034,0
258,s1,S  8,8,49849,99.698,0.28999999999999204,0
266,s1,S  8,8,51525,103.05,0.37599999999999056,0
302,s1,S  8,8,58210,116.42,0.6899999999999977,0
