,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S130,2,1629,3.258,0.6800000000000002,1
10,response,S130,2,2780,5.56,0.021999999999999353,1
15,response,S130,2,3617,7.234,0.02400000000000002,1
19,response,S130,2,4391,8.782,0.49600000000000044,1
32,response,S130,2,6898,13.796,0.6079999999999988,1
44,response,S130,2,8920,17.84,0.5719999999999992,1
70,response,S130,2,14191,28.382,0.2700000000000031,1
90,response,S130,2,18214,36.428,0.39799999999999613,1
100,response,S130,2,19920,39.84,0.02200000000000557,1
105,response,S130,2,20803,41.606,0.1180000000000021,1
125,response,S130,2,24790,49.58,0.48799999999999955,1
136,response,S130,2,26851,53.702,0.5139999999999958,1
141,response,S130,2,27732,55.464,0.6019999999999968,1
154,response,S130,2,30102,60.204,0.32200000000000273,1
161,response,S130,2,31292,62.584,0.19200000000000017,1
168,response,S130,2,32585,65.17,0.2740000000000009,1
175,response,S130,2,33786,67.572,0.1740000000000066,1
180,response,S130,2,34645,69.29,0.21400000000001285,1
189,response,S130,2,36322,72.644,0.2259999999999991,1
198,response,S130,2,37970,75.94,0.17600000000000193,1
208,response,S130,2,39935,79.87,0.5940000000000083,1
213,response,S130,2,40791,81.582,0.671999999999997,1
220,response,S130,2,41961,83.922,0.5660000000000025,1
227,response,S130,2,43149,86.298,0.4899999999999949,1
232,response,S130,2,44032,88.064,0.5999999999999943,1
239,response,S130,2,45182,90.364,0.38800000000000523,1
244,response,S130,2,46018,92.036,0.3919999999999959,1
249,response,S130,2,46824,93.648,0.3340000000000032,1
256,response,S130,2,48140,96.28,0.45000000000000284,1
267,response,S130,2,50061,100.122,0.11599999999999966,1
272,response,S130,2,50895,101.79,0.11400000000000432,1
281,response,S130,2,52547,105.094,0.06999999999999318,1
286,response,S130,2,53374,106.748,0.058000000000006935,1
291,response,S130,2,54238,108.476,0.11199999999999477,1
303,response,S130,2,56587,113.174,0.4420000000000073,1
323,response,S130,2,60328,120.656,0.5760000000000076,1
