,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
31,s2,S 69,5,6890,13.78,0.20199999999999996,0
58,s2,S 69,5,11782,23.564,0.7860000000000014,2
92,s2,S 69,5,17902,35.804,0.490000000000002,0
159,s2,S 69,5,30145,60.29,0.7259999999999991,0
199,s2,S 69,5,37487,74.974,0.35999999999999943,0
205,s2,S 69,5,38711,77.422,0.29999999999999716,0
221,s2,S 69,5,41567,83.134,0.16200000000000614,0
227,s2,S 69,5,42790,85.58,0.09799999999999898,0
242,s2,S 69,5,46053,92.106,0.7740000000000009,0
298,s2,S 69,5,55847,111.694,0.29999999999999716,0
314,s2,S 69,5,58702,117.404,0.1559999999999917,0
318,s2,S 69,5,59518,119.036,0.117999999999995,0
