,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  1,1,1709,3.418,0.8360000000000003,1
14,s1,S  1,1,4219,8.438,0.5060000000000002,1
19,s1,S  1,1,5055,10.11,0.5459999999999994,1
26,s1,S  1,1,6307,12.614,0.6020000000000003,1
45,s1,S  1,1,10071,20.142,0.7899999999999991,1
53,s1,S  1,1,11321,22.642,0.02400000000000091,1
58,s1,S  1,1,12161,24.322,0.06599999999999895,1
65,s1,S  1,1,13412,26.824,0.12199999999999989,1
72,s1,S  1,1,14667,29.334,0.19000000000000128,1
77,s1,S  1,1,15502,31.004,0.2220000000000013,1
84,s1,S  1,1,16757,33.514,0.28600000000000136,1
89,s1,S  1,1,17595,35.19,0.3299999999999983,1
94,s1,S  1,1,18429,36.858,0.367999999999995,1
103,s1,S  1,1,20102,40.204,0.4540000000000006,1
114,s1,S  1,1,22193,44.386,0.5519999999999996,1
119,s1,S  1,1,23027,46.054,0.5919999999999987,1
132,s1,S  1,1,25534,51.068,0.6999999999999957,1
153,s1,S  1,1,29297,58.594,0.07200000000000273,1
158,s1,S  1,1,30134,60.268,0.1180000000000021,1
163,s1,S  1,1,30971,61.942,0.1600000000000037,1
176,s1,S  1,1,33479,66.958,0.2779999999999916,1
185,s1,S  1,1,35148,70.296,0.35200000000000387,1
194,s1,S  1,1,36824,73.648,0.44199999999999307,1
199,s1,S  1,1,37656,75.312,0.47400000000000375,1
218,s1,S  1,1,41418,82.836,0.6460000000000008,1
225,s1,S  1,1,42674,85.348,0.715999999999994,1
232,s1,S  1,1,43928,87.856,0.7800000000000011,1
239,s1,S  1,1,45180,90.36,0.012000000000000455,1
244,s1,S  1,1,46020,92.04,0.060000000000002274,1
251,s1,S  1,1,47272,94.544,0.11599999999999966,1
256,s1,S  1,1,48106,96.212,0.15200000000000102,1
263,s1,S  1,1,49363,98.726,0.22400000000000375,1
272,s1,S  1,1,51034,102.068,0.3019999999999925,1
281,s1,S  1,1,52704,105.408,0.3739999999999952,1
290,s1,S  1,1,54378,108.756,0.4579999999999984,1
303,s1,S  1,1,56887,113.774,0.5859999999999985,1
308,s1,S  1,1,57720,115.44,0.617999999999995,1
321,s1,S  1,1,60228,120.456,0.7319999999999993,1
