,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 68,4,1389,2.778,0.81,1
10,s2,S 68,4,3026,6.052,0.3039999999999994,1
15,s2,S 68,4,3838,7.676,0.26400000000000023,1
22,s2,S 68,4,5063,10.126,0.20599999999999952,1
29,s2,S 68,4,6288,12.576,0.14200000000000124,1
40,s2,S 68,4,8326,16.652,0.038000000000000256,1
52,s2,S 68,4,10777,21.554,0.7579999999999991,1
57,s2,S 68,4,11589,23.178,0.718,1
62,s2,S 68,4,12406,24.812,0.6739999999999995,1
69,s2,S 68,4,13630,27.26,0.620000000000001,1
74,s2,S 68,4,14445,28.89,0.5760000000000005,1
79,s2,S 68,4,15261,30.522,0.532,1
86,s2,S 68,4,16486,32.972,0.47800000000000153,1
95,s2,S 68,4,18121,36.242,0.39799999999999613,1
102,s2,S 68,4,19341,38.682,0.3300000000000054,1
111,s2,S 68,4,20974,41.948,0.259999999999998,1
118,s2,S 68,4,22199,44.398,0.20000000000000284,1
129,s2,S 68,4,24240,48.48,0.09799999999999898,1
136,s2,S 68,4,25460,50.92,0.036000000000001364,0
142,s2,S 68,4,26281,52.562,0.001999999999995339,1
148,s2,S 68,4,27500,55.0,0.7700000000000031,1
159,s2,S 68,4,29540,59.08,0.671999999999997,0
165,s2,S 68,4,30764,61.528,0.6120000000000019,1
170,s2,S 68,4,31584,63.168,0.5720000000000027,1
179,s2,S 68,4,33215,66.43,0.4960000000000093,1
184,s2,S 68,4,34032,68.064,0.4519999999999982,1
193,s2,S 68,4,35662,71.324,0.3719999999999999,1
200,s2,S 68,4,36884,73.768,0.3119999999999976,1
205,s2,S 68,4,37704,75.408,0.2780000000000058,1
212,s2,S 68,4,38927,77.854,0.21599999999999397,1
225,s2,S 68,4,41373,82.746,0.08799999999999386,1
240,s2,S 68,4,44640,89.28,0.769999999999996,1
245,s2,S 68,4,45452,90.904,0.7299999999999898,0
253,s2,S 68,4,47086,94.172,0.6460000000000008,1
258,s2,S 68,4,47900,95.8,0.6039999999999992,1
263,s2,S 68,4,48718,97.436,0.5700000000000074,1
270,s2,S 68,4,49942,99.884,0.5100000000000051,1
283,s2,S 68,4,52389,104.778,0.3920000000000101,1
288,s2,S 68,4,53205,106.41,0.34600000000000364,0
302,s2,S 68,4,56059,112.118,0.20399999999999352,1
311,s2,S 68,4,57694,115.388,0.12600000000000477,1
324,s2,S 68,4,60143,120.286,0.016000000000005343,1
