,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s1,S  3,3,520,1.04,0.0,0
3,s1,S  3,3,1772,3.544,0.8340000000000001,1
16,s1,S  3,3,4281,8.562,0.5239999999999991,1
29,s1,S  3,3,6789,13.578,0.6419999999999995,1
36,s1,S  3,3,8043,16.086,0.6999999999999993,1
41,s1,S  3,3,8881,17.762,0.7480000000000011,1
48,s1,S  3,3,10131,20.262,0.8000000000000007,1
56,s1,S  3,3,11389,22.778,0.053999999999998494,0
65,s1,S  3,3,13057,26.114,0.12600000000000122,0
82,s1,S  3,3,16404,32.808,0.28600000000000136,1
93,s1,S  3,3,18496,36.992,0.3960000000000008,1
100,s1,S  3,3,19747,39.494,0.44599999999999795,1
105,s1,S  3,3,20585,41.17,0.490000000000002,1
110,s1,S  3,3,21418,42.836,0.5279999999999987,1
121,s1,S  3,3,23508,47.016,0.6280000000000001,1
126,s1,S  3,3,24344,48.688,0.661999999999999,1
133,s1,S  3,3,25598,51.196,0.7199999999999989,1
151,s1,S  3,3,28528,57.056,0.055999999999997385,0
155,s1,S  3,3,29362,58.724,0.09599999999999653,0
160,s1,S  3,3,30198,60.396,0.13799999999999812,1
165,s1,S  3,3,31032,62.064,0.1700000000000017,1
175,s1,S  3,3,32707,65.414,0.25199999999999534,0
184,s1,S  3,3,34378,68.756,0.3299999999999983,1
189,s1,S  3,3,35212,70.424,0.37000000000000455,0
198,s1,S  3,3,36887,73.774,0.4579999999999984,1
205,s1,S  3,3,38138,76.276,0.5079999999999956,1
241,s1,S  3,3,45244,90.488,0.030000000000001137,1
254,s1,S  3,3,47755,95.51,0.1560000000000059,1
259,s1,S  3,3,48589,97.178,0.20000000000000284,1
264,s1,S  3,3,49423,98.846,0.23000000000000398,1
269,s1,S  3,3,50262,100.524,0.28000000000000114,1
282,s1,S  3,3,52769,105.538,0.3919999999999959,1
289,s1,S  3,3,54023,108.046,0.45600000000000307,1
318,s1,S  3,3,59876,119.752,0.73599999999999,1
