,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s1,S  8,8,1795,3.59,0.472,0
9,s1,S  8,8,2630,5.26,0.5099999999999998,0
32,s1,S  8,8,6810,13.62,0.7079999999999984,0
40,s1,S  8,8,8483,16.966,0.7920000000000016,0
52,s1,S  8,8,10572,21.144,0.07599999999999696,0
56,s1,S  8,8,11408,22.816,0.11799999999999855,0
67,s1,S  8,8,13501,27.002,0.2259999999999991,0
83,s1,S  8,8,16423,32.846,0.35999999999999943,0
102,s1,S  8,8,19768,39.536,0.5200000000000031,0
120,s1,S  8,8,23113,46.226,0.6779999999999973,0
136,s1,S  8,8,26037,52.074,0.8179999999999978,0
155,s1,S  8,8,29385,58.77,0.16800000000000637,0
169,s1,S  8,8,31891,63.782,0.2839999999999989,0
180,s1,S  8,8,33980,67.96,0.3819999999999908,0
193,s1,S  8,8,36490,72.98,0.5100000000000051,0
209,s1,S  8,8,39414,78.828,0.6400000000000006,0
220,s1,S  8,8,41505,83.01,0.7420000000000044,0
226,s1,S  8,8,42758,85.516,0.8060000000000116,0
255,s1,S  8,8,47774,95.548,0.23000000000000398,0
307,s1,S  8,8,57388,114.776,0.6839999999999975,0
