,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
13,s2,S 67,3,3610,7.22,0.33399999999999963,0
22,s2,S 67,3,5244,10.488,0.2560000000000002,0
77,s2,S 67,3,15445,30.89,0.5940000000000012,0
86,s2,S 67,3,17075,34.15,0.509999999999998,0
116,s2,S 67,3,22382,44.764,0.24800000000000466,0
179,s2,S 67,3,33396,66.792,0.36199999999999477,0
193,s2,S 67,3,35841,71.682,0.35600000000000875,0
209,s2,S 67,3,38700,77.4,0.2820000000000107,0
213,s2,S 67,3,39517,79.034,0.24600000000000932,0
219,s2,S 67,3,40739,81.478,0.18199999999998795,0
227,s2,S 67,3,42369,84.738,0.09399999999999409,0
235,s2,S 67,3,44003,88.006,0.018000000000000682,0
249,s2,S 67,3,46860,93.72,0.7240000000000038,0
275,s2,S 67,3,51345,102.69,0.4959999999999951,0
299,s2,S 67,3,55837,111.674,0.2780000000000058,0
307,s2,S 67,3,57464,114.928,0.19599999999999795,0
315,s2,S 67,3,59096,118.192,0.117999999999995,0
