,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  9,9,1350,2.7,0.8340000000000001,1
6,s1,S  9,9,2190,4.38,0.4219999999999997,1
17,s1,S  9,9,4280,8.56,0.5240000000000009,1
28,s1,S  9,9,6370,12.74,0.6240000000000006,1
37,s1,S  9,9,8039,16.078,0.6959999999999997,1
42,s1,S  9,9,8874,17.748,0.7340000000000018,0
70,s1,S  9,9,14310,28.62,0.18400000000000105,1
79,s1,S  9,9,15983,31.966,0.2680000000000007,1
98,s1,S  9,9,19745,39.49,0.4540000000000006,1
103,s1,S  9,9,20578,41.156,0.47800000000000153,1
110,s1,S  9,9,21833,43.666,0.5439999999999969,1
119,s1,S  9,9,23507,47.014,0.6340000000000003,1
124,s1,S  9,9,24342,48.684,0.6659999999999968,1
139,s1,S  9,9,27267,54.534,0.8059999999999974,1
147,s1,S  9,9,28521,57.042,0.045999999999999375,0
167,s1,S  9,9,32703,65.406,0.2600000000000051,1
178,s1,S  9,9,34793,69.586,0.3580000000000041,1
183,s1,S  9,9,35627,71.254,0.39000000000000057,1
202,s1,S  9,9,39392,78.784,0.5820000000000078,0
216,s1,S  9,9,42317,84.634,0.715999999999994,1
223,s1,S  9,9,43569,87.138,0.7700000000000102,1
231,s1,S  9,9,44825,89.65,0.02400000000000091,1
242,s1,S  9,9,46916,93.832,0.12599999999999056,1
247,s1,S  9,9,47749,95.498,0.1600000000000108,1
264,s1,S  9,9,51096,102.192,0.3199999999999932,1
281,s1,S  9,9,54439,108.878,0.48399999999999466,1
294,s1,S  9,9,56944,113.888,0.597999999999999,1
301,s1,S  9,9,58197,116.394,0.6580000000000013,1
