,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s1,S  9,9,800,1.6,0.8280000000000001,0
3,s1,S  9,9,1636,3.272,0.8279999999999998,1
14,s1,S  9,9,3725,7.45,0.4980000000000002,1
21,s1,S  9,9,4984,9.968,0.5700000000000003,1
30,s1,S  9,9,6656,13.312,0.645999999999999,1
37,s1,S  9,9,7906,15.812,0.702,1
46,s1,S  9,9,9579,19.158,0.7780000000000022,1
54,s1,S  9,9,10831,21.662,0.019999999999999574,1
59,s1,S  9,9,11669,23.338,0.062000000000001165,1
70,s1,S  9,9,13761,27.522,0.17199999999999704,1
81,s1,S  9,9,15849,31.698,0.2680000000000007,1
88,s1,S  9,9,17106,34.212,0.32800000000000296,1
107,s1,S  9,9,20864,41.728,0.5060000000000002,1
112,s1,S  9,9,21701,43.402,0.5500000000000043,1
117,s1,S  9,9,22539,45.078,0.588000000000001,1
122,s1,S  9,9,23375,46.75,0.6280000000000001,1
127,s1,S  9,9,24210,48.42,0.6640000000000015,1
151,s1,S  9,9,28805,57.61,0.07200000000000273,1
156,s1,S  9,9,29644,59.288,0.10799999999999699,1
163,s1,S  9,9,30896,61.792,0.1739999999999995,1
172,s1,S  9,9,32568,65.136,0.25,1
179,s1,S  9,9,33824,67.648,0.31799999999999784,1
198,s1,S  9,9,37586,75.172,0.4919999999999902,1
203,s1,S  9,9,38423,76.846,0.5360000000000014,1
210,s1,S  9,9,39677,79.354,0.5919999999999987,1
219,s1,S  9,9,41346,82.692,0.6659999999999968,1
224,s1,S  9,9,42182,84.364,0.7060000000000031,1
235,s1,S  9,9,44275,88.55,0.8220000000000027,1
241,s1,S  9,9,45109,90.218,0.036000000000001364,1
246,s1,S  9,9,45946,91.892,0.07800000000000296,1
255,s1,S  9,9,47617,95.234,0.15399999999999636,1
260,s1,S  9,9,48452,96.904,0.20000000000000284,1
269,s1,S  9,9,50128,100.256,0.28600000000000136,1
296,s1,S  9,9,55559,111.118,0.5420000000000016,1
305,s1,S  9,9,57229,114.458,0.6099999999999994,1
310,s1,S  9,9,58066,116.132,0.652000000000001,1
315,s1,S  9,9,58901,117.802,0.6940000000000026,1
320,s1,S  9,9,59739,119.478,0.73599999999999,1
