,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  6,6,1507,3.014,0.8279999999999998,1
10,s1,S  6,6,3184,6.368,0.46200000000000063,1
19,s1,S  6,6,4855,9.71,0.5440000000000005,1
24,s1,S  6,6,5689,11.378,0.5839999999999996,1
35,s1,S  6,6,7781,15.562,0.6819999999999986,1
48,s1,S  6,6,10290,20.58,0.8059999999999974,1
59,s1,S  6,6,11961,23.922,0.07400000000000162,1
84,s1,S  6,6,16976,33.952,0.30399999999999494,1
91,s1,S  6,6,18227,36.454,0.36599999999999966,1
100,s1,S  6,6,19902,39.804,0.4520000000000053,1
111,s1,S  6,6,21993,43.986,0.5479999999999947,1
116,s1,S  6,6,22828,45.656,0.5859999999999985,1
123,s1,S  6,6,24080,48.16,0.6439999999999984,1
147,s1,S  6,6,28678,57.356,0.045999999999999375,1
162,s1,S  6,6,31603,63.206,0.18599999999999994,1
173,s1,S  6,6,33696,67.392,0.28999999999999204,1
192,s1,S  6,6,37459,74.918,0.4760000000000133,1
207,s1,S  6,6,40384,80.768,0.6159999999999997,1
212,s1,S  6,6,41219,82.438,0.6560000000000059,1
225,s1,S  6,6,43726,87.452,0.7659999999999911,1
236,s1,S  6,6,45815,91.63,0.054000000000002046,1
243,s1,S  6,6,47070,94.14,0.11400000000000432,1
258,s1,S  6,6,49996,99.992,0.2540000000000049,1
265,s1,S  6,6,51249,102.498,0.3160000000000025,1
274,s1,S  6,6,52923,105.846,0.4000000000000057,1
295,s1,S  6,6,57104,114.208,0.6039999999999992,1
302,s1,S  6,6,58355,116.71,0.6499999999999915,1
