,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s2,S 66,2,544,1.088,0.0,0
3,s2,S 66,2,1770,3.54,0.8119999999999998,1
12,s2,S 66,2,3403,6.806,0.28200000000000003,1
17,s2,S 66,2,4221,8.442,0.24600000000000044,1
24,s2,S 66,2,5440,10.88,0.17400000000000126,1
31,s2,S 66,2,6664,13.328,0.11599999999999966,1
40,s2,S 66,2,8298,16.596,0.038000000000000256,1
46,s2,S 66,2,9116,18.232,0.0019999999999988916,1
59,s2,S 66,2,11561,23.122,0.7139999999999986,0
63,s2,S 66,2,12377,24.754,0.6720000000000006,1
68,s2,S 66,2,13195,26.39,0.6340000000000003,1
75,s2,S 66,2,14417,28.834,0.5779999999999994,1
80,s2,S 66,2,15233,30.466,0.5360000000000014,1
89,s2,S 66,2,16866,33.732,0.4619999999999962,1
102,s2,S 66,2,19315,38.63,0.3360000000000056,1
107,s2,S 66,2,20130,40.26,0.29399999999999693,1
112,s2,S 66,2,20945,41.89,0.25200000000000244,1
117,s2,S 66,2,21759,43.518,0.21600000000000108,1
122,s2,S 66,2,22580,45.16,0.17799999999999727,1
140,s2,S 66,2,26248,52.496,0.8120000000000047,1
159,s2,S 66,2,29920,59.84,0.6540000000000035,1
164,s2,S 66,2,30735,61.47,0.607999999999997,1
171,s2,S 66,2,31962,63.924,0.5579999999999998,1
176,s2,S 66,2,32775,65.55,0.5079999999999956,1
183,s2,S 66,2,33998,67.996,0.44999999999998863,1
194,s2,S 66,2,36039,72.078,0.35200000000000387,1
210,s2,S 66,2,38898,77.796,0.21800000000000352,1
219,s2,S 66,2,40529,81.058,0.132000000000005,1
228,s2,S 66,2,42159,84.318,0.04999999999999716,1
236,s2,S 66,2,43792,87.584,0.8059999999999974,1
245,s2,S 66,2,45424,90.848,0.7240000000000038,1
250,s2,S 66,2,46242,92.484,0.6939999999999884,0
255,s2,S 66,2,47058,94.116,0.6539999999999964,1
262,s2,S 66,2,48280,96.56,0.5859999999999985,1
279,s2,S 66,2,51544,103.088,0.4239999999999924,1
286,s2,S 66,2,52769,105.538,0.36599999999999966,1
301,s2,S 66,2,55624,111.248,0.2259999999999991,1
312,s2,S 66,2,57664,115.328,0.12400000000000944,1
325,s2,S 66,2,60114,120.228,0.009999999999990905,1
