,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,response,S137,9,1894,3.788,0.09399999999999986,1
16,response,S137,9,3957,7.914,0.14400000000000013,1
23,response,S137,9,5292,10.584,0.3699999999999992,1
32,response,S137,9,6888,13.776,0.29800000000000004,1
39,response,S137,9,8157,16.314,0.3879999999999999,1
48,response,S137,9,9906,19.812,0.6240000000000023,1
55,response,S137,9,11179,22.358,0.6960000000000015,1
60,response,S137,9,12037,24.074,0.7360000000000007,1
71,response,S137,9,14069,28.138,0.6160000000000032,1
83,response,S137,9,16152,32.304,0.05600000000000449,1
89,response,S137,9,17330,34.66,0.4479999999999933,1
109,response,S137,9,21137,42.274,0.23000000000000398,1
114,response,S137,9,21940,43.88,0.20400000000000063,1
119,response,S137,9,22790,45.58,0.28000000000000114,1
124,response,S137,9,23601,47.202,0.269999999999996,1
129,response,S137,9,24458,48.916,0.347999999999999,1
152,response,S137,9,29144,58.288,0.6779999999999973,1
158,response,S137,9,30035,60.07,0.0799999999999983,1
164,response,S137,9,31172,62.344,0.5519999999999996,1
174,response,S137,9,32854,65.708,0.0040000000000048885,1
181,response,S137,9,34149,68.298,0.15200000000000102,1
200,response,S137,9,37786,75.572,0.07600000000000762,1
205,response,S137,9,38713,77.426,0.2980000000000018,1
212,response,S137,9,39951,79.902,0.3299999999999983,1
221,response,S137,9,41627,83.254,0.42200000000001125,1
226,response,S137,9,42492,84.984,0.5180000000000007,1
237,response,S137,9,44533,89.066,0.5120000000000005,1
242,response,S137,9,45387,90.774,0.5559999999999974,1
247,response,S137,9,46195,92.39,0.49800000000000466,1
256,response,S137,9,47865,95.73,0.4960000000000093,1
262,response,S137,9,48811,97.622,0.09399999999999409,1
271,response,S137,9,50424,100.848,0.055999999999997385,1
298,response,S137,9,55846,111.692,0.29599999999999227,1
307,response,S137,9,57494,114.988,0.32800000000000296,1
313,response,S137,9,58508,117.016,0.04800000000000182,1
317,response,S137,9,59248,118.496,0.5739999999999981,1
322,response,S137,9,59968,119.936,0.3780000000000001,1
