,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
53,s1,S  5,5,16276,32.552,0.060000000000002274,0
80,s1,S  5,5,21294,42.588,0.2980000000000018,0
86,s1,S  5,5,22547,45.094,0.36599999999999966,0
96,s1,S  5,5,24636,49.272,0.45599999999999596,0
104,s1,S  5,5,26305,52.61,0.5360000000000014,0
117,s1,S  5,5,28814,57.628,0.6559999999999988,0
155,s1,S  5,5,35505,71.01,0.17200000000001125,0
175,s1,S  5,5,39266,78.532,0.347999999999999,0
186,s1,S  5,5,41355,82.71,0.4399999999999977,0
268,s1,S  5,5,55987,111.974,0.3340000000000032,0
286,s1,S  5,5,59331,118.662,0.4960000000000093,0
