,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
16,s1,S  1,1,3792,7.584,0.5679999999999996,0
37,s1,S  1,1,7558,15.116,0.7599999999999998,0
81,s1,S  1,1,15499,30.998,0.3160000000000025,0
90,s1,S  1,1,17172,34.344,0.39800000000000324,0
103,s1,S  1,1,19677,39.354,0.5139999999999958,0
121,s1,S  1,1,23023,46.046,0.6839999999999975,0
149,s1,S  1,1,28453,56.906,0.11999999999999744,0
153,s1,S  1,1,29290,58.58,0.15800000000000125,0
159,s1,S  1,1,30548,61.096,0.22999999999999687,0
174,s1,S  1,1,33470,66.94,0.3580000000000041,0
183,s1,S  1,1,35141,70.282,0.44199999999999307,0
203,s1,S  1,1,38907,77.814,0.6239999999999952,0
250,s1,S  1,1,47268,94.536,0.21000000000000796,0
269,s1,S  1,1,51025,102.05,0.37999999999999545,0
298,s1,S  1,1,56459,112.918,0.6500000000000057,0
314,s1,S  1,1,59387,118.774,0.7860000000000014,0
