,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,response,S137,9,1563,3.126,0.4259999999999997,1
8,response,S137,9,2401,4.802,0.03399999999999981,1
19,response,S137,9,4497,8.994,0.14000000000000057,1
30,response,S137,9,6613,13.226,0.2940000000000005,1
39,response,S137,9,8384,16.768,0.5740000000000016,1
72,response,S137,9,14661,29.322,0.07600000000000051,1
80,response,S137,9,16232,32.464,0.49799999999999756,1
100,response,S137,9,20059,40.118,0.26200000000000045,1
105,response,S137,9,20871,41.742,0.2539999999999978,1
112,response,S137,9,22118,44.236,0.3019999999999996,1
121,response,S137,9,23806,47.612,0.4140000000000015,1
126,response,S137,9,24705,49.41,0.5819999999999936,1
141,response,S137,9,27593,55.186,0.6460000000000008,1
168,response,S137,9,32962,65.924,0.5180000000000007,1
180,response,S137,9,35076,70.152,0.10599999999999454,1
185,response,S137,9,35973,71.946,0.2680000000000007,1
218,response,S137,9,42552,85.104,0.3719999999999999,1
225,response,S137,9,43843,87.686,0.5080000000000098,1
232,response,S137,9,45119,90.238,0.5879999999999939,1
243,response,S137,9,47207,94.414,0.5820000000000078,1
248,response,S137,9,48003,96.006,0.5079999999999956,1
266,response,S137,9,51387,102.774,0.08400000000000318,1
283,response,S137,9,54743,109.486,0.27000000000001023,1
296,response,S137,9,57211,114.422,0.3079999999999927,1
303,response,S137,9,58468,116.936,0.382000000000005,1
