,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
5,s2,S 70,6,4086,4.086,0.4150000000000005,0
21,s2,S 70,6,9803,9.803,0.27300000000000146,0
44,s2,S 70,6,17955,17.955,0.06899999999999906,0
73,s2,S 70,6,28569,28.569,0.657,0
99,s2,S 70,6,38360,38.36,0.4059999999999988,0
110,s2,S 70,6,42440,42.44,0.3159999999999954,0
121,s2,S 70,6,46517,46.517,0.2080000000000055,0
152,s2,S 70,6,57945,57.945,0.7680000000000007,0
189,s2,S 70,6,71000,71.0,0.4440000000000026,0
196,s2,S 70,6,73441,73.441,0.38400000000000034,0
223,s2,S 70,6,83235,83.235,0.13800000000000523,0
227,s2,S 70,6,84868,84.868,0.09899999999998954,0
251,s2,S 70,6,93838,93.838,0.7139999999999986,0
304,s2,S 70,6,112608,112.608,0.25200000000000955,0
314,s2,S 70,6,116689,116.689,0.1529999999999916,0
318,s2,S 70,6,118324,118.324,0.11899999999999977,0
