,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 72,8,2606,2.606,0.815,1
4,s2,S 72,8,4234,4.234,0.7949999999999999,1
18,s2,S 72,8,9131,9.131,0.24600000000000044,1
23,s2,S 72,8,10758,10.758,0.19799999999999862,1
28,s2,S 72,8,12395,12.395,0.16300000000000026,1
35,s2,S 72,8,14844,14.844,0.09999999999999964,1
40,s2,S 72,8,16470,16.47,0.05699999999999861,1
45,s2,S 72,8,18101,18.101,0.021999999999998465,1
50,s2,S 72,8,19735,19.735,0.8170000000000002,1
69,s2,S 72,8,27085,27.085,0.6410000000000018,1
84,s2,S 72,8,32789,32.789,0.490000000000002,1
107,s2,S 72,8,41772,41.772,0.28000000000000114,1
118,s2,S 72,8,45849,45.849,0.17599999999999483,1
123,s2,S 72,8,47477,47.477,0.13100000000000023,1
128,s2,S 72,8,49112,49.112,0.10000000000000142,1
133,s2,S 72,8,50742,50.742,0.0519999999999996,1
141,s2,S 72,8,54010,54.01,0.8140000000000001,1
150,s2,S 72,8,57269,57.269,0.7319999999999993,1
164,s2,S 72,8,62984,62.984,0.5889999999999986,1
173,s2,S 72,8,66251,66.251,0.5170000000000101,1
190,s2,S 72,8,72772,72.772,0.34600000000000364,1
197,s2,S 72,8,75222,75.222,0.2919999999999874,1
208,s2,S 72,8,79301,79.301,0.19299999999999784,1
217,s2,S 72,8,82570,82.57,0.11599999999999966,1
222,s2,S 72,8,84198,84.198,0.0759999999999934,1
227,s2,S 72,8,85827,85.827,0.027999999999991587,1
235,s2,S 72,8,89093,89.093,0.784000000000006,1
240,s2,S 72,8,90730,90.73,0.75,1
247,s2,S 72,8,93171,93.171,0.6870000000000118,1
256,s2,S 72,8,96435,96.435,0.605000000000004,1
263,s2,S 72,8,98886,98.886,0.5429999999999922,1
278,s2,S 72,8,104601,104.601,0.4060000000000059,1
291,s2,S 72,8,109494,109.494,0.29000000000000625,1
300,s2,S 72,8,112752,112.752,0.20199999999999818,1
311,s2,S 72,8,116837,116.837,0.10200000000000387,1
320,s2,S 72,8,120096,120.096,0.023000000000010346,1
