,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
22,s1,S  1,1,10464,10.464,0.6129999999999995,0
35,s1,S  1,1,15480,15.48,0.7330000000000005,0
55,s1,S  1,1,22173,22.173,0.08399999999999963,0
59,s1,S  1,1,23843,23.843,0.12099999999999866,0
65,s1,S  1,1,26347,26.347,0.17800000000000082,0
78,s1,S  1,1,31367,31.367,0.3000000000000007,0
95,s1,S  1,1,38054,38.054,0.45700000000000074,2
152,s1,S  1,1,58118,58.118,0.12000000000000455,0
158,s1,S  1,1,60629,60.629,0.1869999999999976,0
206,s1,S  1,1,78182,78.182,0.6030000000000086,0
217,s1,S  1,1,82364,82.364,0.7040000000000077,0
243,s1,S  1,1,91561,91.561,0.11200000000000898,0
247,s1,S  1,1,93229,93.229,0.14300000000000068,0
262,s1,S  1,1,99084,99.084,0.2909999999999968,0
271,s1,S  1,1,102428,102.428,0.3719999999999999,0
281,s1,S  1,1,106611,106.611,0.47700000000000387,0
287,s1,S  1,1,109118,109.118,0.5330000000000013,0
302,s1,S  1,1,114969,114.969,0.6679999999999922,0
313,s1,S  1,1,119142,119.142,0.7650000000000006,0
