,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
3,s2,S 73,9,3213,3.213,0.806,1
14,s2,S 73,9,7297,7.297,0.2649999999999997,1
19,s2,S 73,9,8930,8.93,0.22100000000000009,1
24,s2,S 73,9,10564,10.564,0.17999999999999972,1
35,s2,S 73,9,14640,14.64,0.0840000000000014,1
43,s2,S 73,9,18719,18.719,1.625,1
60,s2,S 73,9,25251,25.251,0.6560000000000024,1
65,s2,S 73,9,26878,26.878,0.6170000000000009,1
80,s2,S 73,9,32588,32.588,0.4759999999999991,1
93,s2,S 73,9,37485,37.485,0.3549999999999969,1
98,s2,S 73,9,39119,39.119,0.31400000000000006,1
109,s2,S 73,9,43201,43.201,0.22299999999999898,1
130,s2,S 73,9,51355,51.355,0.01099999999999568,1
138,s2,S 73,9,54625,54.625,0.7719999999999985,1
151,s2,S 73,9,59518,59.518,0.6550000000000011,1
158,s2,S 73,9,61970,61.97,0.5949999999999989,1
165,s2,S 73,9,64414,64.414,0.5279999999999987,1
182,s2,S 73,9,70946,70.946,0.3760000000000048,1
187,s2,S 73,9,72571,72.571,0.32800000000000296,1
194,s2,S 73,9,75027,75.027,0.2740000000000009,0
218,s2,S 73,9,84812,84.812,0.033999999999991815,1
234,s2,S 73,9,91340,91.34,0.7010000000000076,1
248,s2,S 73,9,96239,96.239,0.5900000000000034,1
261,s2,S 73,9,101137,101.137,0.4719999999999942,1
278,s2,S 73,9,107657,107.657,0.3049999999999926,1
289,s2,S 73,9,111739,111.739,0.20300000000000296,1
300,s2,S 73,9,115822,115.822,0.10999999999999943,1
305,s2,S 73,9,117457,117.457,0.07499999999998863,1
