,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  9,9,2425,2.425,0.8399999999999999,1
10,s1,S  9,9,5765,5.765,0.46499999999999986,1
17,s1,S  9,9,8271,8.271,0.5220000000000011,1
22,s1,S  9,9,9945,9.945,0.5670000000000002,1
31,s1,S  9,9,13290,13.29,0.6419999999999995,1
36,s1,S  9,9,14955,14.955,0.6790000000000003,1
41,s1,S  9,9,16631,16.631,0.7260000000000009,1
46,s1,S  9,9,18304,18.304,0.7589999999999968,1
62,s1,S  9,9,24158,24.158,0.08999999999999986,1
67,s1,S  9,9,25832,25.832,0.13100000000000023,1
72,s1,S  9,9,27495,27.495,0.16400000000000148,0
79,s1,S  9,9,30008,30.008,0.23000000000000043,1
84,s1,S  9,9,31683,31.683,0.26899999999999835,1
93,s1,S  9,9,35024,35.024,0.34900000000000375,1
112,s1,S  9,9,42552,42.552,0.5279999999999987,1
117,s1,S  9,9,44220,44.22,0.5719999999999956,0
127,s1,S  9,9,48398,48.398,0.669000000000004,1
147,s1,S  9,9,55928,55.928,0.032999999999994145,0
155,s1,S  9,9,59268,59.268,0.1180000000000021,1
162,s1,S  9,9,61773,61.773,0.17500000000000426,1
169,s1,S  9,9,64280,64.28,0.23099999999999454,1
176,s1,S  9,9,66794,66.794,0.29999999999999716,1
185,s1,S  9,9,70137,70.137,0.3790000000000049,1
190,s1,S  9,9,71806,71.806,0.41199999999999193,1
195,s1,S  9,9,73477,73.477,0.4480000000000075,1
202,s1,S  9,9,75982,75.982,0.5040000000000049,1
209,s1,S  9,9,78492,78.492,0.5739999999999981,1
216,s1,S  9,9,80998,80.998,0.6310000000000002,1
223,s1,S  9,9,83511,83.511,0.6910000000000025,1
228,s1,S  9,9,85187,85.187,0.7360000000000042,1
247,s1,S  9,9,91873,91.873,0.07699999999999818,1
252,s1,S  9,9,93539,93.539,0.11299999999999955,1
269,s1,S  9,9,100227,100.227,0.2780000000000058,1
278,s1,S  9,9,103572,103.572,0.35300000000000864,1
303,s1,S  9,9,113608,113.608,0.5949999999999989,1
308,s1,S  9,9,115283,115.283,0.6380000000000052,1
317,s1,S  9,9,118622,118.622,0.7199999999999989,1
