,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
0,s2,S 65,1,1697,1.697,0.0,1
4,s2,S 65,1,4144,4.144,0.815,1
13,s2,S 65,1,7410,7.41,0.28800000000000026,1
18,s2,S 65,1,9035,9.035,0.23600000000000065,1
31,s2,S 65,1,13937,13.937,0.12099999999999866,1
38,s2,S 65,1,16376,16.376,0.05700000000000216,1
70,s2,S 65,1,28624,28.624,0.602999999999998,1
81,s2,S 65,1,32701,32.701,0.49799999999999756,1
101,s2,S 65,1,40040,40.04,0.31799999999999784,1
106,s2,S 65,1,41679,41.679,0.28300000000000125,1
115,s2,S 65,1,44945,44.945,0.2049999999999983,1
120,s2,S 65,1,46576,46.576,0.15800000000000125,1
127,s2,S 65,1,49024,49.024,0.09700000000000131,1
132,s2,S 65,1,50650,50.65,0.04999999999999716,1
138,s2,S 65,1,53103,53.103,0.8150000000000048,1
163,s2,S 65,1,62889,62.889,0.5900000000000034,1
170,s2,S 65,1,65341,65.341,0.5369999999999919,1
179,s2,S 65,1,68606,68.606,0.45599999999998886,1
186,s2,S 65,1,71048,71.048,0.3889999999999958,1
195,s2,S 65,1,74316,74.316,0.3149999999999977,1
200,s2,S 65,1,75942,75.942,0.26599999999999113,1
213,s2,S 65,1,80846,80.846,0.1530000000000058,1
228,s2,S 65,1,86552,86.552,0.01300000000000523,1
232,s2,S 65,1,88188,88.188,0.811000000000007,1
237,s2,S 65,1,89815,89.815,0.7689999999999912,1
258,s2,S 65,1,97977,97.977,0.5630000000000024,1
265,s2,S 65,1,100423,100.423,0.507000000000005,1
298,s2,S 65,1,113484,113.484,0.18899999999999295,1
307,s2,S 65,1,116745,116.745,0.10500000000000398,1
