,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s1,S  5,5,4742,4.742,0.4939999999999998,0
30,s1,S  5,5,13099,13.099,0.6940000000000008,0
41,s1,S  5,5,17283,17.283,0.7950000000000017,0
45,s1,S  5,5,18958,18.958,0.01799999999999713,0
54,s1,S  5,5,22297,22.297,0.09499999999999886,0
72,s1,S  5,5,28983,28.983,0.2530000000000001,0
92,s1,S  5,5,36508,36.508,0.43200000000000216,0
105,s1,S  5,5,41528,41.528,0.5599999999999952,0
111,s1,S  5,5,44030,44.03,0.6110000000000042,0
125,s1,S  5,5,49049,49.049,0.7379999999999995,0
134,s1,S  5,5,52398,52.398,0.009000000000000341,0
140,s1,S  5,5,54900,54.9,0.056999999999995055,0
174,s1,S  5,5,67439,67.439,0.3649999999999949,0
217,s1,S  5,5,83328,83.328,0.7480000000000047,0
232,s1,S  5,5,88343,88.343,0.04800000000000182,0
252,s1,S  5,5,95869,95.869,0.2360000000000042,0
265,s1,S  5,5,100885,100.885,0.355000000000004,0
278,s1,S  5,5,105899,105.899,0.4680000000000035,0
294,s1,S  5,5,111749,111.749,0.6059999999999945,0
