,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
58,response,S137,9,23112,23.112,0.37099999999999866
135,response,S137,9,51213,51.213,0.045999999999999375
273,response,S137,9,102374,102.374,0.2079999999999984
