,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s2,S 65,1,6446,6.446,0.34499999999999975,0
26,s2,S 65,1,11347,11.347,0.22999999999999865,0
32,s2,S 65,1,13792,13.792,0.17600000000000016,0
38,s2,S 65,1,16244,16.244,0.11100000000000065,0
59,s2,S 65,1,24403,24.403,0.7489999999999988,0
63,s2,S 65,1,26033,26.033,0.7119999999999997,0
72,s2,S 65,1,29301,29.301,0.6289999999999978,0
90,s2,S 65,1,35820,35.82,0.46000000000000085,0
99,s2,S 65,1,39086,39.086,0.3819999999999979,0
138,s2,S 65,1,52964,52.964,0.054999999999999716,0
169,s2,S 65,1,64384,64.384,0.5990000000000038,0
173,s2,S 65,1,66014,66.014,0.563999999999993,0
194,s2,S 65,1,74175,74.175,0.3639999999999901,0
209,s2,S 65,1,79887,79.887,0.22400000000000375,0
229,s2,S 65,1,87230,87.23,0.04100000000001103,0
239,s2,S 65,1,91306,91.306,0.7789999999999964,0
247,s2,S 65,1,94569,94.569,0.6929999999999978,0
272,s2,S 65,1,103551,103.551,0.48400000000000887,0
276,s2,S 65,1,105183,105.183,0.4380000000000024,0
298,s2,S 65,1,113343,113.343,0.2400000000000091,0
309,s2,S 65,1,117421,117.421,0.13300000000000978,0
315,s2,S 65,1,119869,119.869,0.07800000000000296,0
