,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s2,S 65,1,6620,6.62,0.3570000000000002,0
23,s2,S 65,1,10699,10.699,0.25,0
39,s2,S 65,1,16416,16.416,0.120000000000001,0
45,s2,S 65,1,18861,18.861,0.053000000000000824,0
85,s2,S 65,1,33548,33.548,0.5279999999999987,0
106,s2,S 65,1,41711,41.711,0.3369999999999962,0
115,s2,S 65,1,44966,44.966,0.24600000000000222,0
122,s2,S 65,1,47416,47.416,0.18199999999999505,0
130,s2,S 65,1,50680,50.68,0.10300000000000153,0
138,s2,S 65,1,53942,53.942,0.027000000000001023,0
141,s2,S 65,1,55573,55.573,0.8140000000000001,0
166,s2,S 65,1,64554,64.554,0.6000000000000014,0
188,s2,S 65,1,72714,72.714,0.3990000000000009,0
207,s2,S 65,1,80059,80.059,0.2259999999999991,0
220,s2,S 65,1,84951,84.951,0.0969999999999942,0
242,s2,S 65,1,93116,93.116,0.7469999999999999,0
262,s2,S 65,1,101269,101.269,0.5370000000000061,0
