,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
32,s1,S  5,5,7096,7.096,0.351,0
49,s1,S  5,5,10020,10.02,0.006999999999999673,0
62,s1,S  5,5,12529,12.529,0.06799999999999962,0
83,s1,S  5,5,16292,16.292,0.15900000000000247,0
105,s1,S  5,5,20471,20.471,0.26000000000000156,0
119,s1,S  5,5,22981,22.981,0.3230000000000004,0
127,s1,S  5,5,24651,24.651,0.3589999999999982,0
135,s1,S  5,5,26321,26.321,0.39800000000000324,0
145,s1,S  5,5,27992,27.992,0.030000000000001137,0
163,s1,S  5,5,31336,31.336,0.10899999999999821,0
183,s1,S  5,5,35102,35.102,0.20299999999999585,0
194,s1,S  5,5,37192,37.192,0.25200000000000244,0
202,s1,S  5,5,38862,38.862,0.2920000000000016,0
206,s1,S  5,5,39699,39.699,0.3149999999999977,0
220,s1,S  5,5,42626,42.626,0.38299999999999557,0
227,s1,S  5,5,43877,43.877,0.0040000000000048885,0
238,s1,S  5,5,45968,45.968,0.05300000000000438,0
246,s1,S  5,5,47639,47.639,0.09300000000000352,0
250,s1,S  5,5,48478,48.478,0.11400000000000432,0
263,s1,S  5,5,50983,50.983,0.17499999999999716,0
285,s1,S  5,5,55167,55.167,0.2779999999999987,0
299,s1,S  5,5,58088,58.088,0.34499999999999886,0
311,s1,S  5,5,60597,60.597,0.4059999999999988,0
