,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 73,9,1399,1.399,0.40800000000000003,1
6,s2,S 73,9,2218,2.218,0.17200000000000015,1
17,s2,S 73,9,4255,4.255,0.11899999999999977,1
24,s2,S 73,9,5481,5.481,0.09299999999999997,1
37,s2,S 73,9,7925,7.925,0.03000000000000025,1
42,s2,S 73,9,8742,8.742,0.008000000000000895,1
56,s2,S 73,9,11598,11.598,0.359,1
61,s2,S 73,9,12418,12.418,0.33899999999999864,1
72,s2,S 73,9,14456,14.456,0.28800000000000026,1
85,s2,S 73,9,16903,16.903,0.2270000000000003,1
100,s2,S 73,9,19761,19.761,0.15899999999999892,1
105,s2,S 73,9,20576,20.576,0.13899999999999935,1
116,s2,S 73,9,22617,22.617,0.08900000000000219,1
125,s2,S 73,9,24245,24.245,0.0470000000000006,1
132,s2,S 73,9,25473,25.473,0.022999999999999687,1
142,s2,S 73,9,27513,27.513,0.3890000000000029,1
147,s2,S 73,9,28328,28.328,0.36799999999999855,1
152,s2,S 73,9,29143,29.143,0.3470000000000013,1
157,s2,S 73,9,29958,29.958,0.32399999999999807,1
168,s2,S 73,9,31999,31.999,0.27699999999999747,1
173,s2,S 73,9,32816,32.816,0.25800000000000267,1
182,s2,S 73,9,34448,34.448,0.21699999999999875,1
187,s2,S 73,9,35261,35.261,0.19600000000000506,1
192,s2,S 73,9,36078,36.078,0.17800000000000438,1
199,s2,S 73,9,37303,37.303,0.14499999999999602,1
206,s2,S 73,9,38527,38.527,0.1180000000000021,1
213,s2,S 73,9,39748,39.748,0.08399999999999608,1
228,s2,S 73,9,42606,42.606,0.017000000000003013,1
232,s2,S 73,9,43423,43.423,0.4089999999999989,1
243,s2,S 73,9,45461,45.461,0.36299999999999955,1
252,s2,S 73,9,47093,47.093,0.3240000000000052,1
257,s2,S 73,9,47908,47.908,0.3019999999999996,1
274,s2,S 73,9,51173,51.173,0.22500000000000142,1
281,s2,S 73,9,52398,52.398,0.19600000000000506,1
290,s2,S 73,9,54032,54.032,0.15699999999999648,1
301,s2,S 73,9,56067,56.067,0.09899999999999665,1
316,s2,S 73,9,58923,58.923,0.030000000000001137,1
321,s2,S 73,9,59740,59.74,0.012000000000000455,1
