,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
1,s2,S 65,1,767,0.767,0.40800000000000003,1
4,s2,S 65,1,1583,1.583,0.4059999999999999,1
15,s2,S 65,1,3625,3.625,0.1339999999999999,1
20,s2,S 65,1,4441,4.441,0.11500000000000021,1
25,s2,S 65,1,5258,5.258,0.09600000000000009,1
51,s2,S 65,1,10561,10.561,0.3829999999999991,1
56,s2,S 65,1,11375,11.375,0.36100000000000065,1
67,s2,S 65,1,13415,13.415,0.31099999999999994,1
74,s2,S 65,1,14637,14.637,0.27800000000000047,1
81,s2,S 65,1,15862,15.862,0.24799999999999933,1
92,s2,S 65,1,17902,17.902,0.1980000000000004,1
99,s2,S 65,1,19124,19.124,0.16600000000000037,1
110,s2,S 65,1,21168,21.168,0.11799999999999855,1
115,s2,S 65,1,21985,21.985,0.0990000000000002,1
120,s2,S 65,1,22800,22.8,0.08000000000000185,1
129,s2,S 65,1,24432,24.432,0.038000000000000256,1
139,s2,S 65,1,26468,26.468,0.402000000000001,1
156,s2,S 65,1,29736,29.736,0.33000000000000185,1
163,s2,S 65,1,30957,30.957,0.2970000000000006,1
172,s2,S 65,1,32588,32.588,0.2560000000000002,1
179,s2,S 65,1,33813,33.813,0.22500000000000142,1
184,s2,S 65,1,34631,34.631,0.2049999999999983,1
191,s2,S 65,1,35853,35.853,0.17500000000000426,1
196,s2,S 65,1,36668,36.668,0.1559999999999988,1
215,s2,S 65,1,40343,40.343,0.06500000000000483,1
220,s2,S 65,1,41160,41.16,0.047999999999994714,1
229,s2,S 65,1,42791,42.791,0.009000000000000341,1
233,s2,S 65,1,43607,43.607,0.40500000000000114,1
238,s2,S 65,1,44420,44.42,0.382000000000005,1
248,s2,S 65,1,46055,46.055,0.3470000000000013,1
255,s2,S 65,1,47277,47.277,0.3119999999999976,1
262,s2,S 65,1,48499,48.499,0.28300000000000125,1
271,s2,S 65,1,50133,50.133,0.24099999999999966,1
282,s2,S 65,1,52175,52.175,0.19699999999999562,1
287,s2,S 65,1,52989,52.989,0.17199999999999704,1
296,s2,S 65,1,54622,54.622,0.13400000000000034,1
319,s2,S 65,1,59106,59.106,0.020000000000003126,1
