,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
31,s2,S 66,2,12714,12.714,0.20000000000000107,0
65,s2,S 66,2,24951,24.951,0.7349999999999994,0
77,s2,S 66,2,29028,29.028,0.6310000000000002,0
97,s2,S 66,2,36367,36.367,0.4469999999999956,0
105,s2,S 66,2,39639,39.639,0.3719999999999999,0
118,s2,S 66,2,44528,44.528,0.24600000000000222,0
132,s2,S 66,2,49424,49.424,0.11999999999999744,0
171,s2,S 66,2,63297,63.297,0.6199999999999974,0
182,s2,S 66,2,67382,67.382,0.5240000000000009,0
188,s2,S 66,2,69831,69.831,0.46699999999999875,0
192,s2,S 66,2,71454,71.454,0.42199999999999704,0
210,s2,S 66,2,77986,77.986,0.2600000000000051,0
220,s2,S 66,2,82067,82.067,0.16799999999999216,0
232,s2,S 66,2,86964,86.964,0.04899999999999238,0
246,s2,S 66,2,92672,92.672,0.7379999999999995,0
288,s2,S 66,2,107365,107.365,0.38299999999999557,0
311,s2,S 66,2,115522,115.522,0.17800000000001148,0
317,s2,S 66,2,117968,117.968,0.12199999999999989,0
