,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s1,S  3,3,4889,4.889,0.492,0
14,s1,S  3,3,7391,7.391,0.556,0
39,s1,S  3,3,16595,16.595,0.7789999999999981,0
58,s1,S  3,3,23280,23.28,0.1180000000000021,0
66,s1,S  3,3,26627,26.627,0.2069999999999972,0
72,s1,S  3,3,29129,29.129,0.25500000000000256,0
89,s1,S  3,3,35819,35.819,0.4230000000000018,0
104,s1,S  3,3,41665,41.665,0.5529999999999973,0
122,s1,S  3,3,48360,48.36,0.7209999999999965,0
170,s1,S  3,3,65082,65.082,0.06699999999999307,0
185,s1,S  3,3,70933,70.933,0.4450000000000074,0
201,s1,S  3,3,76783,76.783,0.5820000000000078,0
209,s1,S  3,3,80122,80.122,0.6620000000000061,0
256,s1,S  3,3,96844,96.844,0.2469999999999999,0
283,s1,S  3,3,107714,107.714,0.5079999999999956,0
