,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
128,s2,S 68,4,49236,49.236,0.0730000000000004,0
133,s2,S 68,4,50868,50.868,0.036999999999999034,0
137,s2,S 68,4,52505,52.505,0.2080000000000055,0
157,s2,S 68,4,59843,59.843,0.6530000000000058,0
237,s2,S 68,4,90853,90.853,0.722999999999999,0
245,s2,S 68,4,94120,94.12,0.6500000000000057,0
255,s2,S 68,4,98192,98.192,0.5439999999999969,0
262,s2,S 68,4,100641,100.641,0.4830000000000041,0
291,s2,S 68,4,112063,112.063,0.1980000000000075,0
308,s2,S 68,4,117778,117.778,0.07000000000000739,0
