,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
12,s2,S 67,3,6096,6.096,0.3520000000000003,0
21,s2,S 67,3,9359,9.359,0.266,0
36,s2,S 67,3,15078,15.078,0.1349999999999998,0
57,s2,S 67,3,23234,23.234,0.14700000000000202,0
66,s2,S 67,3,26494,26.494,0.6320000000000014,0
75,s2,S 67,3,29759,29.759,0.6069999999999993,0
86,s2,S 67,3,33838,33.838,0.509999999999998,0
107,s2,S 67,3,41187,41.187,0.16799999999999926,0
115,s2,S 67,3,44448,44.448,0.2430000000000021,0
119,s2,S 67,3,46083,46.083,0.20700000000000074,0
133,s2,S 67,3,50972,50.972,0.08500000000000085,0
139,s2,S 67,3,53427,53.427,0.027000000000001023,0
146,s2,S 67,3,56691,56.691,0.7830000000000013,0
162,s2,S 67,3,62403,62.403,0.6419999999999959,0
168,s2,S 67,3,64852,64.852,0.5900000000000034,0
184,s2,S 67,3,70555,70.555,0.4370000000000118,2
202,s2,S 67,3,77090,77.09,0.29000000000000625,0
215,s2,S 67,3,81979,81.979,0.16100000000000136,0
253,s2,S 67,3,95850,95.85,0.6559999999999917,0
283,s2,S 67,3,107279,107.279,0.37599999999999056,0
299,s2,S 67,3,112992,112.992,0.0030000000000001137,0
303,s2,S 67,3,114621,114.621,0.19499999999999318,0
314,s2,S 67,3,118698,118.698,0.0899999999999892,0
