,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  5,5,2769,2.769,0.8350000000000002,1
6,s1,S  5,5,4447,4.447,0.42100000000000026,1
17,s1,S  5,5,8627,8.627,0.527000000000001,1
22,s1,S  5,5,10294,10.294,0.5560000000000009,1
27,s1,S  5,5,11973,11.973,0.6059999999999999,1
36,s1,S  5,5,15310,15.31,0.684000000000001,1
75,s1,S  5,5,30361,30.361,0.23300000000000054,1
96,s1,S  5,5,38716,38.716,0.4239999999999995,1
105,s1,S  5,5,42064,42.064,0.5069999999999979,0
110,s1,S  5,5,43739,43.739,0.36199999999999477,1
117,s1,S  5,5,46246,46.246,0.6099999999999994,1
124,s1,S  5,5,48748,48.748,0.661999999999999,1
144,s1,S  5,5,56281,56.281,0.03300000000000125,1
160,s1,S  5,5,62127,62.127,0.1739999999999995,1
173,s1,S  5,5,67147,67.147,0.291000000000011,1
188,s1,S  5,5,72998,72.998,0.4310000000000116,1
207,s1,S  5,5,80518,80.518,0.6140000000000043,1
214,s1,S  5,5,83028,83.028,0.6730000000000018,1
219,s1,S  5,5,84699,84.699,0.7109999999999985,1
230,s1,S  5,5,88883,88.883,0.8179999999999978,1
240,s1,S  5,5,92219,92.219,0.07799999999998875,1
249,s1,S  5,5,95572,95.572,0.1670000000000016,1
258,s1,S  5,5,98916,98.916,0.2459999999999951,1
265,s1,S  5,5,101415,101.415,0.29300000000000637,1
288,s1,S  5,5,110617,110.617,0.5240000000000009,1
293,s1,S  5,5,112288,112.288,0.5570000000000022,1
298,s1,S  5,5,113957,113.957,0.597999999999999,1
305,s1,S  5,5,116465,116.465,0.6530000000000058,1
310,s1,S  5,5,118138,118.138,0.7019999999999982,1
