,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  3,3,2397,2.397,0.8359999999999999,1
6,s1,S  3,3,4073,4.073,0.4240000000000004,1
17,s1,S  3,3,8255,8.255,0.5220000000000011,1
28,s1,S  3,3,12435,12.435,0.6240000000000006,1
45,s1,S  3,3,19117,19.117,0.7800000000000011,1
53,s1,S  3,3,21625,21.625,0.0259999999999998,0
62,s1,S  3,3,24977,24.977,0.11500000000000199,1
71,s1,S  3,3,28313,28.313,0.18299999999999983,1
78,s1,S  3,3,30830,30.83,0.25,1
89,s1,S  3,3,35004,35.004,0.3429999999999964,1
96,s1,S  3,3,37508,37.508,0.39800000000000324,1
103,s1,S  3,3,40022,40.022,0.47099999999999653,1
122,s1,S  3,3,47549,47.549,0.6479999999999961,1
127,s1,S  3,3,49218,49.218,0.6900000000000048,1
153,s1,S  3,3,59250,59.25,0.11399999999999721,1
158,s1,S  3,3,60918,60.918,0.15200000000000102,1
171,s1,S  3,3,65941,65.941,0.27299999999999613,1
178,s1,S  3,3,68440,68.44,0.3289999999999935,1
188,s1,S  3,3,71784,71.784,0.4100000000000108,0
198,s1,S  3,3,75966,75.966,0.5060000000000002,1
205,s1,S  3,3,78479,78.479,0.5769999999999982,1
218,s1,S  3,3,83489,83.489,0.6910000000000025,1
223,s1,S  3,3,85166,85.166,0.7319999999999993,1
230,s1,S  3,3,87675,87.675,0.7989999999999924,1
236,s1,S  3,3,89346,89.346,0.018000000000000682,1
241,s1,S  3,3,91017,91.017,0.060000000000002274,1
262,s1,S  3,3,99374,99.374,0.25099999999999056,1
267,s1,S  3,3,101045,101.045,0.2950000000000017,1
290,s1,S  3,3,110243,110.243,0.5169999999999959,1
295,s1,S  3,3,111917,111.917,0.5580000000000069,1
306,s1,S  3,3,116100,116.1,0.6659999999999968,1
