,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s1,S  4,4,3402,3.402,0.8320000000000003,1
6,s1,S  4,4,5079,5.079,0.4269999999999996,1
15,s1,S  4,4,8422,8.422,0.49900000000000055,1
22,s1,S  4,4,10929,10.929,0.5600000000000005,1
29,s1,S  4,4,13441,13.441,0.625,1
36,s1,S  4,4,15949,15.949,0.6910000000000007,1
56,s1,S  4,4,23473,23.473,0.053999999999998494,1
65,s1,S  4,4,26809,26.809,0.12700000000000244,1
74,s1,S  4,4,30154,30.154,0.2029999999999994,1
83,s1,S  4,4,33503,33.503,0.2909999999999968,1
100,s1,S  4,4,40184,40.184,0.44299999999999784,1
113,s1,S  4,4,45200,45.2,0.5600000000000023,1
120,s1,S  4,4,47709,47.709,0.6200000000000045,1
136,s1,S  4,4,53563,53.563,0.2540000000000049,0
144,s1,S  4,4,56074,56.074,0.00999999999999801,1
153,s1,S  4,4,59412,59.412,0.08500000000000085,1
158,s1,S  4,4,61087,61.087,0.13500000000000512,1
167,s1,S  4,4,64436,64.436,0.21800000000000352,1
172,s1,S  4,4,66107,66.107,0.25199999999999534,1
177,s1,S  4,4,67778,67.778,0.2950000000000017,1
182,s1,S  4,4,69444,69.444,0.32800000000000296,1
189,s1,S  4,4,71956,71.956,0.3960000000000008,1
194,s1,S  4,4,73626,73.626,0.4300000000000068,1
201,s1,S  4,4,76140,76.14,0.49800000000000466,1
210,s1,S  4,4,79483,79.483,0.578000000000003,1
227,s1,S  4,4,86167,86.167,0.7360000000000042,1
232,s1,S  4,4,87836,87.836,0.7650000000000006,1
244,s1,S  4,4,92021,92.021,0.054000000000002046,1
255,s1,S  4,4,96199,96.199,0.15699999999999648,1
259,s1,S  4,4,97871,97.871,0.19699999999998852,1
264,s1,S  4,4,99542,99.542,0.23099999999999454,1
277,s1,S  4,4,104564,104.564,0.35899999999999466,1
291,s1,S  4,4,109578,109.578,0.47800000000000864,1
296,s1,S  4,4,111245,111.245,0.5150000000000006,1
305,s1,S  4,4,114588,114.588,0.5919999999999987,1
318,s1,S  4,4,119605,119.605,0.7120000000000033,0
