,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
9,response,S129,1,3049,6.098,0.09600000000000009,2
41,response,S129,1,8493,16.986,0.004000000000001336,2
66,response,S129,1,13247,26.494,0.4259999999999984,2
199,response,S129,1,36954,73.908,0.19599999999999795,2
207,response,S129,1,38312,76.624,0.07799999999998875,2
239,response,S129,1,44332,88.664,0.6899999999999977,2
244,response,S129,1,45009,90.018,0.41200000000000614,2
254,response,S129,1,46571,93.142,0.19400000000000261,2
277,response,S129,1,50834,101.668,0.3680000000000092,2
297,response,S129,1,54442,108.884,0.058000000000006935,2
305,response,S129,1,56061,112.122,0.48799999999999955,2
320,response,S129,1,58494,116.988,0.4620000000000033,2
