,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s1,S  3,3,2252,4.504,0.4899999999999993,2
31,s1,S  3,3,6435,12.87,0.6919999999999984,2
38,s1,S  3,3,7689,15.378,0.7539999999999996,0
50,s1,S  3,3,9777,19.554,0.04199999999999804,2
85,s1,S  3,3,16465,32.93,0.3539999999999992,2
94,s1,S  3,3,18137,36.274,0.44200000000000017,0
118,s1,S  3,3,22318,44.636,0.6440000000000055,0
127,s1,S  3,3,23989,47.978,0.7199999999999989,2
142,s1,S  3,3,26496,52.992,0.021999999999998465,0
156,s1,S  3,3,29003,58.006,0.14399999999999835,0
165,s1,S  3,3,30675,61.35,0.21999999999999886,2
191,s1,S  3,3,35273,70.546,0.44000000000001194,2
196,s1,S  3,3,36109,72.218,0.48400000000000887,0
220,s1,S  3,3,40711,81.422,0.7099999999999937,2
261,s1,S  3,3,47817,95.634,0.23000000000000398,2
278,s1,S  3,3,50743,101.486,0.3760000000000048,0
289,s1,S  3,3,52830,105.66,0.46999999999999886,2
301,s1,S  3,3,54922,109.844,0.5719999999999885,2
318,s1,S  3,3,58266,116.532,0.7279999999999944,2
