,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
52,s2,S 70,6,10304,20.608,0.815999999999999,0
74,s2,S 70,6,13975,27.95,0.6499999999999986,0
80,s2,S 70,6,15199,30.398,0.5940000000000012,0
89,s2,S 70,6,16830,33.66,0.5079999999999956,0
99,s2,S 70,6,18870,37.74,0.4100000000000037,0
105,s2,S 70,6,20095,40.19,0.3539999999999992,0
153,s2,S 70,6,29070,58.14,0.7460000000000022,0
182,s2,S 70,6,34375,68.75,0.4719999999999942,0
202,s2,S 70,6,38044,76.088,0.3019999999999925,0
206,s2,S 70,6,38860,77.72,0.2600000000000051,0
237,s2,S 70,6,44573,89.146,0.8179999999999978,0
243,s2,S 70,6,45799,91.598,0.7620000000000005,0
257,s2,S 70,6,48247,96.494,0.45000000000000284,0
265,s2,S 70,6,49876,99.752,0.5579999999999927,0
276,s2,S 70,6,51915,103.83,0.4519999999999982,0
282,s2,S 70,6,53140,106.28,0.3919999999999959,0
