,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
7,s2,S 65,1,2781,5.562,0.39400000000000013,2
12,s2,S 65,1,3596,7.192,0.3520000000000003,0
20,s2,S 65,1,4821,9.642,0.2919999999999998,0
38,s2,S 65,1,8084,16.168,0.13799999999999812,2
64,s2,S 65,1,12979,25.958,0.7299999999999969,2
158,s2,S 65,1,29707,59.414,0.7460000000000022,0
176,s2,S 65,1,32970,65.94,0.5859999999999985,0
197,s2,S 65,1,36641,73.282,0.3999999999999915,2
204,s2,S 65,1,37866,75.732,0.347999999999999,2
222,s2,S 65,1,41128,82.256,0.18200000000000216,0
238,s2,S 65,1,43987,87.974,0.04200000000000159,2
243,s2,S 65,1,44803,89.606,0.009999999999990905,2
252,s2,S 65,1,46431,92.862,0.7560000000000002,2
268,s2,S 65,1,49290,98.58,0.617999999999995,0
275,s2,S 65,1,50515,101.03,0.5600000000000023,2
295,s2,S 65,1,54186,108.372,0.3780000000000001,2
304,s2,S 65,1,55817,111.634,0.2960000000000065,2
314,s2,S 65,1,57447,114.894,0.21399999999999864,0
319,s2,S 65,1,58263,116.526,0.17199999999999704,2
