,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference,Response
2,s2,S 66,2,1120,2.24,0.8120000000000003,1
6,s2,S 66,2,1934,3.868,0.3380000000000001,0
13,s2,S 66,2,3567,7.134,0.26200000000000045,1
20,s2,S 66,2,4792,9.584,0.20399999999999885,1
27,s2,S 66,2,6015,12.03,0.14199999999999946,1
36,s2,S 66,2,7647,15.294,0.062000000000001165,1
48,s2,S 66,2,10502,21.004,0.7540000000000013,1
59,s2,S 66,2,12544,25.088,0.6600000000000001,0
68,s2,S 66,2,14174,28.348,0.5779999999999994,1
75,s2,S 66,2,15402,30.804,0.5219999999999985,1
90,s2,S 66,2,18255,36.51,0.3719999999999999,1
95,s2,S 66,2,19069,38.138,0.32799999999999585,1
104,s2,S 66,2,20704,41.408,0.2640000000000029,1
109,s2,S 66,2,21517,43.034,0.2079999999999984,0
116,s2,S 66,2,22742,45.484,0.1600000000000037,0
120,s2,S 66,2,23561,47.122,0.1180000000000021,0
140,s2,S 66,2,27639,55.278,0.7560000000000002,0
147,s2,S 66,2,28861,57.722,0.6920000000000002,0
153,s2,S 66,2,30085,60.17,0.6240000000000023,1
160,s2,S 66,2,31308,62.616,0.5619999999999976,0
178,s2,S 66,2,34985,69.97,0.39400000000000546,1
187,s2,S 66,2,36616,73.232,0.3119999999999976,1
196,s2,S 66,2,38247,76.494,0.2360000000000042,1
203,s2,S 66,2,39472,78.944,0.17199999999999704,1
208,s2,S 66,2,40285,80.57,0.12399999999999523,0
213,s2,S 66,2,41101,82.202,0.08599999999999852,1
218,s2,S 66,2,41919,83.838,0.053999999999987836,1
223,s2,S 66,2,42733,85.466,0.012000000000000455,1
229,s2,S 66,2,43959,87.918,0.7920000000000016,1
236,s2,S 66,2,45183,90.366,0.7319999999999993,1
241,s2,S 66,2,45997,91.994,0.6859999999999928,0
252,s2,S 66,2,48036,96.072,0.5880000000000081,1
269,s2,S 66,2,51304,102.608,0.43600000000000705,1
274,s2,S 66,2,52120,104.24,0.3919999999999959,1
281,s2,S 66,2,53341,106.682,0.32399999999999807,1
288,s2,S 66,2,54565,109.13,0.26599999999999113,1
293,s2,S 66,2,55383,110.766,0.23199999999999932,1
306,s2,S 66,2,57830,115.66,0.10599999999999454,1
311,s2,S 66,2,58644,117.288,0.060000000000002274,0
317,s2,S 66,2,59868,119.736,0.0040000000000048885,1
